LSOA21CD,Higher_manager_administrative_professional,Lower_supervisory&technical_occupations,Semi-routine_occupations,Routine_occupations,NeverWorked&Long-term_unemployed,Full-time_students,Lower_manager_administrative_professional,Intermediate_occupations,Small_employers&ownaccount_workers
E01035331,21.4861,3.4915,7.6992,4.8344,4.2972,4.9239,23.5452,14.8612,14.8612
E01035332,19.8966,4.7373,8.2687,5.0818,3.7898,3.7037,27.907,15.6761,10.9388
E01035333,23.0644,4.727,7.335,4.1565,2.445,2.8525,29.8289,13.6104,11.9804
E01035334,18.1275,4.8805,11.0558,7.6693,4.9801,4.0837,25,15.239,8.9641
E01035335,14.8365,5.6999,11.5675,10.7293,9.4719,2.4308,24.5599,11.1484,9.5557
E01035336,13.9241,5.4852,12.1308,8.2278,2.8481,4.4304,22.4684,17.2996,13.1857
E01035337,18.0396,4.4838,11.4703,7.9249,1.7727,4.171,28.6757,13.9729,9.4891
E01035338,20.1145,4.9392,9.1625,5.5834,5.5834,4.7244,26.9864,13.9585,8.9477
E01035339,23.8554,4.739,8.755,4.257,2.6506,4.4177,29.3976,11.5663,10.3614
E01035340,14.9547,5.3625,14.0483,10.574,5.287,5.4381,21.2991,12.8399,10.1964
E01035341,20,4.2276,8.6179,5.6098,4.065,5.3659,26.8293,11.0569,14.2276
E01035342,20.0176,5.3556,9.3942,8.2529,4.5654,4.2142,23.9684,12.7305,11.5013
E01035343,13.2438,5.5662,12.0921,9.8848,4.8944,2.7831,25.3359,11.6123,14.5873
E01035344,18.4848,4.0404,10.8081,5.8586,6.3636,3.9394,25.6566,13.7374,11.1111
E01035345,17.5988,5.22,9.0977,8.7994,2.8337,4.2506,27.1439,13.4974,11.5585
E01035346,15.5251,6.0274,10.411,8.8584,4.4749,4.2922,25.1142,12.2374,13.0594
E01035347,22.1154,3.4615,10.7692,6.0577,7.4038,3.4615,27.4038,11.5385,7.7885
E01035348,15.2505,6.8627,10.7843,9.1503,5.7734,2.1786,24.2919,15.7952,9.9129
E01035349,24.5315,2.4702,7.3254,4.0034,3.322,5.3663,28.7905,10.3066,13.8842
E01035350,17.7203,5.5556,10.3448,7.3755,4.023,4.4061,28.0651,12.6437,9.8659
E01035351,29.045,3.1571,5.4459,3.9463,3.3149,4.9724,25.5722,13.8122,10.734
E01035352,25.8263,3.6126,7.1483,3.4589,3.2283,7.3789,24.5196,11.2221,13.6049
E01035353,14.5326,7.0699,10.2907,9.5051,4.5562,3.2993,23.8806,14.6112,12.2545
E01035354,21.6906,4.4657,8.9314,5.8214,2.5518,4.386,28.7081,13.7959,9.6491
E01035355,23.4182,3.9441,6.4914,6.327,5.7518,4.0263,27.8554,14.7083,7.4774
E01035356,20.8106,3.8971,8.2619,9.1193,4.7545,5.456,27.4357,12.4708,7.7942
E01035357,23.435,4.7352,8.8283,5.7785,2.7287,5.6982,28.6517,12.2793,7.8652
E01035358,21.3584,5.0938,9.5621,7.0599,9.7408,2.8597,25.2011,12.2431,6.8811
E01035359,24.8062,4.5102,6.6949,5.7082,2.6779,3.3827,29.0345,14.2354,8.95
E01035360,17.3997,5.2393,8.5382,5.1746,3.1048,3.7516,27.4256,17.141,12.2251
E01035361,13.0204,6.5545,10.806,9.3888,6.1116,2.8344,23.1178,14.8804,13.2861
E01035362,13.1504,6.0549,12.6774,10.4068,5.3926,4.1627,26.7739,13.0558,8.3254
E01035363,18.1202,5.3295,9.7868,6.0078,3.2946,3.876,26.4535,14.7287,12.4031
E01035364,21.1282,3.6923,6.9744,6.1538,3.4872,2.8718,30.0513,14.5641,11.0769
E01035365,8.0193,8.9855,14.686,21.6425,10.4348,4.8309,13.43,10.628,7.343
E01035366,13.342,6.8653,11.5933,13.601,7.1244,4.4689,22.5389,13.8601,6.6062
E01035367,6.1728,7.5024,19.1833,19.8481,13.2004,5.5081,12.6306,9.0218,6.9326
E01035368,3.8582,7.9249,18.561,24.9218,16.8926,6.2565,8.5506,6.6736,6.3608
E01035369,15.9067,6.9989,10.7105,11.6649,4.5599,3.2874,26.193,12.3012,8.3775
E01035370,21.841,6.0251,8.1172,6.8619,1.841,5.272,28.3682,13.2218,8.4519
E01035371,10.7327,8.3591,13.2095,14.2415,4.644,5.3664,21.259,13.4159,8.7719
E01035372,18.7976,5.2498,7.0279,7.282,2.2015,4.6571,28.1118,16.5961,10.0762
E01035373,14.4784,6.295,11.6007,13.5791,4.5863,6.3849,24.0108,12.9496,6.1151
E01035374,8.3889,5.6244,12.7741,16.7779,10.6768,19.0658,14.1087,6.5777,6.0057
E01035375,7.3815,2.6418,7.8477,5.5167,4.0404,54.7786,8.7024,5.439,3.6519
E01035376,16.8617,3.9229,8.3276,9.0847,6.8135,22.0922,16.7928,6.9511,9.1535
E01035377,13.2915,4.7649,7.7116,6.2696,4.8276,32.9781,17.8056,7.4608,4.8903
E01035378,23.5346,3.73,8.1705,6.9272,5.2398,8.7034,23.8899,10.9236,8.881
E01035379,23.7465,4.2573,9.3661,6.6225,2.8382,6.6225,27.9092,11.5421,7.0956
E01035380,33.0623,3.0714,4.336,3.252,3.0714,4.5167,30.9846,9.4851,8.2204
E01035381,19.4828,5.1724,8.7069,7.6724,4.4828,6.0345,25.7759,12.5862,10.0862
E01035382,10.0298,6.6534,12.1152,18.0735,7.5472,4.7666,19.3644,13.7041,7.7458
E01035383,9.1238,7.7687,12.4661,16.4408,9.8464,4.2457,20.2349,13.8211,6.0524
E01035384,19.8389,5.0352,8.6606,8.6606,4.0282,8.0564,25.5791,13.8973,6.2437
E01035385,23.505,4.7342,5.814,5.814,2.5748,7.5581,28.4053,14.1196,7.4751
E01035386,25.6128,5.2409,6.5089,5.41,2.4514,5.3254,29.7549,12.5106,7.1851
E01035387,20.4732,4.6406,8.0073,9.6451,3.1847,6.7334,26.9336,13.7398,6.6424
E01035388,24.6903,4.2114,7.9273,7.597,2.0644,4.9546,28.4063,13.7077,6.441
E01035389,15.4828,3.6712,11.253,12.2107,6.3847,7.1828,21.6281,14.3655,7.8212
E01035390,21.0432,4.5863,8.8129,6.9245,3.5072,6.6547,27.9676,12.5899,7.9137
E01035391,15.169,7.1723,9.3982,13.6026,5.7708,6.4303,22.7535,12.6134,7.0899
E01035392,8.1129,7.4956,12.7866,18.3422,6.9665,5.1146,18.9594,12.963,9.2593
E01035393,15.7729,5.7571,7.4921,14.1167,2.0505,6.388,25.6309,13.2492,9.5426
E01035394,13.1984,6.7206,7.9352,19.919,2.915,5.5061,22.5911,11.5789,9.6356
E01035395,15.9966,5.8169,7.87,14.6279,3.935,5.3892,22.5834,13.2592,10.5218
E01035396,11.2705,6.5574,8.5041,15.0615,5.2254,4.2008,25.2049,14.1393,9.8361
E01035397,10.696,6.8132,10.4762,16.7033,2.4908,6.1538,22.6374,12.5275,11.5018
E01035398,17.1836,5.8933,9.9256,13.0273,3.4739,3.7841,21.9603,12.0968,12.6551
E01035399,20.7665,4.7237,8.1105,6.6845,5.8824,4.0998,26.2923,12.3886,11.0517
E01035400,7.2199,8.5326,9.2358,20.8158,15.4243,4.3601,13.6896,7.5949,13.1271
E01035401,21.8468,3.6787,6.0811,6.1562,3.979,4.5796,23.7237,14.7898,15.1652
E01035402,21.7054,3.6822,7.7519,7.8488,4.9419,4.4574,28.7791,10.7558,10.0775
E01035403,12.6932,6.9976,10.415,18.7958,2.8478,5.9398,21.8877,13.1001,7.323
E01035404,16.4202,5.4475,9.8054,13.0739,3.3463,5.6031,24.5136,13.6965,8.0934
E01035405,17.4332,5.4154,8.0861,14.095,2.3739,3.7092,24.184,15.1335,9.5697
E01035406,15.8719,6.4057,9.1815,16.0142,3.274,5.3381,19.2171,14.8043,9.8932
E01035407,14.5188,4.4861,8.4829,14.1925,4.1599,6.5253,27.7325,9.7879,10.1142
E01035408,16.3837,7.1307,9.5076,10.6112,2.4618,3.5654,26.91,14.9406,8.489
E01035409,12.5106,6.1708,11.1581,10.9045,3.2967,4.9028,25.951,15.131,9.9746
E01035410,14.3064,5.8526,10.6214,11.6329,3.8295,4.9133,22.7601,15.896,10.1879
E01035411,8.6192,5.4393,12.8033,18.4937,8.7866,4.3515,16.8201,12.9707,11.7155
E01035412,9.9117,6.8695,13.5427,16.5849,7.4583,4.1217,19.1364,11.58,10.7949
E01035413,6.078,6.5367,15.8257,26.7202,12.156,3.8991,12.9587,7.6835,8.1422
E01035414,6.1394,5.5151,16.025,27.0552,8.845,3.8502,14.7763,8.4287,9.3652
E01035415,17.4068,5.8193,9.2394,11.9449,2.5013,4.8494,25.1659,13.9357,9.1373
E01035416,10.8108,6.7882,10.9365,17.0333,6.3482,4.6512,20.616,12.005,10.8108
E01035417,12.9032,4.0913,9.048,17.1518,5.3501,15.4996,19.5122,8.3399,8.1039
E01035418,8.9355,3.5852,8.8803,14.727,5.626,29.123,14.5063,8.1633,6.4534
E01035419,24.4194,2.7445,5.4187,6.4039,3.1668,8.2336,24.5602,14.145,10.9078
E01035420,25.4545,3.7433,6.8449,5.6684,5.4545,5.4545,23.8503,10.8021,12.7273
E01035421,17.997,3.6898,7.9819,12.2741,5.2711,5.6476,25.1506,11.5211,10.4669
E01035422,18.894,4.6083,8.0184,10.5991,3.6866,7.4654,26.1751,12.3502,8.2028
E01035423,14.5143,5.4084,9.6578,14.0177,4.8565,9.4923,21.3024,11.4238,9.3267
E01035424,16.4161,3.9086,7.8172,10.5833,3.4275,8.2983,26.819,13.5298,9.2002
E01035425,19.327,4.7455,7.5065,7.2476,4.1415,4.6592,27.006,12.4245,12.9422
E01035426,21.8894,5.0691,8.7558,5.9908,4.6083,3.9171,26.1137,12.98,10.6759
E01035427,19.8538,5.7856,9.1961,7.6736,3.1669,4.324,29.0499,13.4592,7.4909
E01035428,20.4104,4.437,8.7632,8.4859,3.4387,4.7144,25.6794,14.0322,10.0388
E01035429,11.264,6.3629,10.4901,21.7541,5.0731,4.3852,20.7223,10.834,9.1144
E01035430,8.0092,7.0938,12.1281,26.2586,5.3204,5.4348,16.8192,10.0686,8.8673
E01035431,5.9272,6.7739,13.1245,31.4141,7.7053,5.4191,12.1084,8.2134,9.3141
E01035432,5.8002,6.1224,12.5671,25.8861,15.2524,3.5446,11.493,11.2782,8.0559
E01035433,14.5131,5.8989,13.4831,9.7378,6.8352,6.2734,21.7228,14.1386,7.397
E01035434,10.6829,7.6403,13.3198,13.7931,6.4909,6.2204,20.1487,12.7113,8.9926
E01035435,8.7221,6.5923,14.7059,17.2414,8.5193,6.288,16.2272,11.8661,9.8377
E01035436,17.5439,4.8246,11.4035,7.7851,3.5088,5.9211,27.9605,15.1316,5.9211
E01035437,16.6804,6.1107,12.7993,9.3311,6.0281,6.1107,21.7176,13.2122,8.0099
E01035438,21.256,4.4859,9.5238,6.9703,2.5535,4.1408,28.2954,12.4224,10.352
E01035439,18.2627,4.788,10.8071,6.2244,2.4624,7.5923,27.4966,12.8591,9.5075
E01035440,16.6667,6.3447,10.322,8.428,2.8409,5.2083,27.8409,12.4053,9.9432
E01035441,20.5433,4.2445,10.4414,5.7725,4.584,3.9898,26.4007,11.7148,12.309
E01035442,5.9361,2.1526,4.501,8.2192,6.0013,54.8598,7.7626,4.2401,6.3275
E01035443,4.5378,2.2689,6.1345,9.2437,7.7311,53.0252,6.4706,3.1092,7.479
E01035444,8.0363,3.3543,7.7568,10.7617,6.7785,39.2732,10.1328,8.1062,5.8001
E01035445,5.7435,4.1481,7.4665,7.7856,6.3178,46.4582,11.4869,5.8711,4.7224
E01035446,15.0854,6.6414,13.2827,7.7799,3.8899,3.7951,27.1347,14.7059,7.685
E01035447,11.0762,6.2844,12.9615,12.176,5.4988,5.7345,21.7596,13.5114,10.9976
E01035448,16.1905,5.6085,11.2169,10.1587,5.9259,8.5714,24.0212,9.8413,8.4656
E01035449,27.291,3.0211,7.5529,5.2367,5.2367,7.7543,26.284,9.9698,7.6536
E01035450,16.5719,6.8237,10.723,12.3477,4.6304,3.7368,25.264,10.5605,9.342
E01035451,22.6463,3.732,7.8032,7.1247,3.3079,5.0042,27.0568,14.419,8.9059
E01035452,23.4677,3.871,5.8871,4.1935,3.7097,4.7581,29.0323,10.5645,14.5161
E01035453,18.2243,6.1682,10.0935,9.5327,2.1495,3.8318,24.1121,16.1682,9.7196
E01035454,12.9925,6.2867,11.2322,11.3998,11.8189,4.4426,20.1174,12.1542,9.5557
E01035455,19.7056,5.3148,11.2837,11.3655,2.5348,4.3336,23.0581,12.2649,10.139
E01035456,15.1771,4.3845,12.7319,12.5632,5.059,3.8786,25.2108,14.1653,6.8297
E01035457,18.7675,5.1354,7.8431,9.1503,2.6144,3.8282,30.1587,15.4062,7.0962
E01035458,19.8399,6.2278,8.274,8.8078,3.4698,3.9146,28.3808,13.1673,7.9181
E01035459,16.3593,5.6937,8.1796,7.5381,3.6889,3.5285,29.2702,16.3593,9.3825
E01035460,5.9943,9.705,17.0314,22.2645,8.4681,4.2816,12.8449,11.1323,8.2778
E01035461,16.4324,5.6216,10.4865,11.3514,2.8108,4.3243,24.5405,15.8919,8.5405
E01035462,18.9671,6.5004,10.8638,11.8433,3.0276,4.0962,22.8851,13.7133,8.1033
E01035463,3.7018,8.072,16.2982,22.3136,12.4422,6.3753,11.7738,12.4936,6.5296
E01035464,1.7359,5.8896,19.5288,25.1705,23.4966,7.2536,5.2697,6.1996,5.4557
E01035465,7.4257,7.4257,14.4554,20.396,14.3564,6.0396,14.5545,8.5149,6.8317
E01035466,4.6064,6.7002,14.5729,26.6332,20.1843,5.4439,9.5477,5.3601,6.9514
E01035467,5.4605,7.335,12.7954,29.0139,11.4099,6.2755,12.2249,8.965,6.52
E01035468,2.7397,6.3224,14.7524,25.7113,22.4447,7.3762,8.4299,6.3224,5.9009
E01035469,10.6709,8.1789,12.6518,12.8435,4.345,5.9425,22.3642,15.9744,7.0288
E01035470,13.2821,7.4094,10.4281,9.6597,2.0856,5.9824,28.2656,16.5203,6.3666
E01035471,12.6326,6.9431,12.054,10.704,2.6037,4.7252,27.4831,15.3327,7.5217
E01035472,13.7103,7.0488,9.9923,9.2177,1.5492,5.1123,31.0612,15.1046,7.2037
E01035473,1.1377,6.2275,13.2335,33.4132,25.8683,4.6108,5.4491,3.2335,6.8263
E01035474,12.9584,9.454,8.802,11.0839,5.053,4.89,25.4279,13.2844,9.0465
E01035475,12.9657,8.2712,8.4203,11.1773,4.4709,6.3338,25.1118,15.2012,8.0477
E01035476,7.8539,9.3151,14.3836,16.3927,7.9909,4.0639,18.4932,11.8721,9.6347
E01035477,12.8543,8.1081,11.47,12.1951,6.6579,6.2624,20.9624,12.8543,8.6355
E01035478,10.9598,7.9646,10.5514,12.6617,4.3567,7.7604,26.0722,12.8659,6.8074
E01035479,9.8418,8.2601,14.4112,13.0931,5.6239,3.6028,21.7926,11.9508,11.4236
E01035480,15.5089,7.916,8.5622,9.37,5.8966,6.0582,23.4249,13.5703,9.6931
E01035481,3.8356,6.3927,16.8037,25.8447,19.4521,6.758,8.7671,5.7534,6.3927
E01035482,9.607,7.8603,12.5546,18.559,4.9127,5.2402,23.3624,11.2445,6.6594
E01035483,8.8867,10.0586,14.4531,12.4023,8.1055,8.1055,21.7773,10.5469,5.6641
E01035484,11.6294,3.3509,7.0959,7.4901,5.9133,31.4717,18.7911,7.0302,7.2273
E01035485,21.7,4,7.7,7.2,9.8,14.5,20,7.5,7.6
E01035486,29.4949,2.0202,4.5791,4.3771,8.2828,12.4579,21.2121,7.7441,9.8316
E01035487,21.1407,3.346,9.5817,8.2129,10.6464,6.0076,22.3574,9.4297,9.2776
E01035488,37.6409,1.8032,4.1322,2.4793,4.8084,3.982,28.6251,5.8603,10.6687
E01035489,39.1343,2.2085,4.3286,3.0035,4.7703,5.212,26.5901,6.8905,7.8622
E01035490,37.5,1.0135,5.2703,1.7568,7.027,4.4595,25.6757,6.4189,10.8784
E01035491,42.4755,2.3152,2.9386,2.1371,3.1167,3.2947,29.7418,5.8771,8.1033
E01035492,43.1535,1.5214,3.3195,3.0429,4.1494,3.7344,28.1466,5.9474,6.9848
E01035493,30.6584,2.8807,6.31,5.8985,6.5158,7.2016,26.8176,7.3388,6.3786
E01035494,37.2727,2.5455,4,3.3333,3.4545,4.2424,31.8182,6.9697,6.3636
E01035495,7.1569,5.1961,13.0392,11.2745,15,12.0588,16.1765,10.6863,9.4118
E01035496,31.1489,1.0213,3.3191,4.5957,6.2979,14.7234,23.1489,5.0213,10.7234
E01035497,26.2267,2.6227,7.6142,7.868,7.1066,14.1286,17.9357,8.7986,7.6988
E01035498,39.9074,1.2037,2.6852,1.2963,2.963,16.8519,23.4259,5.6481,6.0185
E01035499,8.2254,5.4836,12.9474,11.805,12.7951,11.6527,18.4311,8.6824,9.9772
E01035500,11.3834,2.2971,5.7172,8.4227,6.9423,45.023,10.7708,5.2578,4.1858
E01035501,4.9954,1.6499,4.3538,6.0953,7.1494,63.428,5.7287,3.8038,2.7956
E01035502,0.7457,0.4261,1.4915,2.4148,2.4148,88.8494,1.8466,0.9233,0.8878
E01035503,2.8986,0.5997,1.949,2.049,2.5487,83.1084,3.0485,1.6992,2.099
E01035504,5.5873,1.3333,4.5714,7.5556,3.8095,65.6508,5.5873,3.746,2.1587
E01035505,4.9288,1.4239,3.4319,6.9733,5.2574,66.3746,5.6955,3.1398,2.7747
E01035506,16.1517,2.294,4.4944,4.1667,3.2772,49.2509,12.6873,4.6348,3.0431
E01035507,7.7598,1.5969,3.6212,4.9033,6.1853,62.4831,6.7027,3.4188,3.3288
E01035508,4.4206,1.9871,3.9964,6.3407,4.6885,66.4211,5.5593,3.7062,2.8801
E01035509,30.5144,1.6565,5.667,3.9233,4.272,8.1953,24.0628,10.5493,11.1595
E01035510,35.0278,2.7006,4.6068,3.892,3.5743,5.4805,27.8793,10.1668,6.672
E01035511,36.2971,1.569,5.1255,5.9623,4.8117,9.1004,21.1297,7.636,8.3682
E01035512,40.8009,1.5152,1.4069,1.5152,3.4632,34.7403,10.4978,4.6537,1.4069
E01035513,48.0435,0.4348,3.1522,2.2826,3.0435,18.913,15.2174,5.4348,3.4783
E01035514,8.2305,0.5487,1.0725,1.3094,1.035,79.5735,5.1378,1.7334,1.3593
E01035515,7.2237,0.6638,1.2495,1.5619,0.9371,80.0078,5.5057,1.64,1.2105
E01035516,15.1441,0.5803,1.0109,0.9921,1.1419,69.8989,6.9637,1.8907,2.3774
E01035517,8.9336,0.4404,0.8493,0.9437,0.8808,81.3778,4.0893,1.3841,1.101
E01035518,38.6379,2.8321,6.7431,5.7316,4.3156,14.2279,16.7903,5.9339,4.7876
E01035519,18.0093,4.7685,8.0093,17.3148,4.3981,16.2037,18.8426,6.25,6.2037
E01035520,19.4476,1.4384,2.6467,2.3015,4.0276,50.2877,12.4856,3.2796,4.0852
E01035521,18.5337,3.1085,2.4047,2.4633,1.2317,33.783,31.1437,4.1642,3.1672
E01035522,18.3017,1.6878,2.8481,3.3228,2.1624,58.2278,7.5949,3.481,2.3734
E01035523,38.6681,2.7927,4.4039,5.2632,3.9742,11.8153,18.797,6.9817,7.304
E01035524,35.3647,2.6777,5.1708,5.5402,5.5402,10.6187,20.0369,8.0332,7.0175
E01035525,31.9253,2.9245,5.8489,6.3363,5.0366,8.4484,23.7206,9.5045,6.2551
E01035526,29.3045,3.1735,7.9001,7.4949,4.7941,7.5625,22.7549,9.0479,7.9676
E01035527,37.1807,2.8382,6.2441,6.6225,4.2573,8.0416,21.8543,6.1495,6.8117
E01035528,23.1771,3.3854,9.2014,9.9826,5.2083,7.2917,25.7812,9.8958,6.0764
E01035529,33.8041,2.4713,7.767,7.3257,4.9426,8.3848,19.594,8.9144,6.7961
E01035530,36.7754,1.4493,5.0725,4.0761,3.6232,7.8804,24.0942,8.6957,8.3333
E01035531,8.3162,7.7002,17.9671,18.4805,7.1869,4.3121,15.5031,10.9856,9.5483
E01035532,14.9847,8.3333,10.8563,13.3028,3.8991,4.9694,22.4006,12.5382,8.7156
E01035533,25.5546,5.7518,7.2309,7.2309,3.2046,5.2588,26.4585,13.0649,6.2449
E01035534,15.8548,5.0621,11.9389,12.0344,4.7755,4.9666,24.7373,11.0793,9.5511
E01035535,19.6128,4.3301,10.0866,10.3923,6.0621,4.9414,25.9297,10.2904,8.3546
E01035536,8.8508,6.3526,14.7038,18.0585,5.853,2.9979,20.414,12.5625,10.207
E01035537,7.9885,7.8922,14.3407,16.5544,9.9134,5.871,15.7844,10.8758,10.7796
E01035538,12.1136,5.9315,11.6124,14.2857,4.5113,5.4302,21.3033,15.7059,9.1061
E01035539,4.1401,6.9268,17.0382,22.6911,11.9427,8.3599,10.5892,9.0764,9.2357
E01035540,5.1238,5.7216,14.8591,29.7182,14.1759,4.7822,10.2477,7.8565,7.5149
E01035541,7.5194,7.433,12.5324,23.5955,10.1124,4.3215,17.4589,9.9395,7.0873
E01035542,6.4645,4.7885,12.5299,28.8907,13.0088,6.6241,9.577,8.7789,9.3376
E01035543,11.6279,5.8645,9.8079,29.6259,7.0779,7.4823,14.1557,7.2801,7.0779
E01035544,16.5869,4.386,8.9314,16.9856,8.0542,4.6252,21.1324,11.563,7.7352
E01035545,9.8679,5.7498,13.986,19.8912,6.3714,5.2836,18.4926,11.4996,8.8578
E01035546,9.3141,7.536,11.939,16.8501,6.3506,4.5724,20.2371,14.2252,8.9754
E01035547,12.0513,7.7778,10,12.906,3.9316,4.6154,26.4103,13.1624,9.1453
E01035548,10.4186,5.6744,10.6047,16.7442,4.3721,6.7907,21.7674,14.9767,8.6512
E01035549,14.3453,5.0876,9.2577,12.844,3.4195,6.005,24.3536,14.5955,10.0917
E01035551,14.4578,5.1958,9.5633,11.747,5.9488,7.4548,23.1928,13.6295,8.8102
E01035552,20.065,5.524,7.6361,9.2608,2.9245,5.2803,28.7571,13.8099,6.7425
E01035553,8.866,5.3608,11.3402,17.2165,7.6289,10,17.732,12.3711,9.4845
E01035554,21.0771,4.6425,7.8923,8.8208,3.0641,8.078,24.1411,12.8134,9.4708
E01035555,28.7705,4.5082,6.4754,5.5738,3.4426,5.2459,28.8525,10.2459,6.8852
E01035556,33.2703,2.9301,5.9546,3.5917,2.1739,5.7656,26.5595,10.2079,9.5463
E01035557,19.2913,5.6102,11.3189,11.0236,6.3976,4.3307,23.4252,10.1378,8.4646
E01035558,26.3619,4.4747,7.7821,5.642,4.0856,5.8366,27.4319,9.5331,8.8521
E01035559,27.6521,4.4554,6.082,5.4455,3.2532,8.4866,23.338,12.8006,8.4866
E01035560,24.5603,4.2714,8.3543,8.9824,4.0829,6.9095,22.4874,11.9347,8.4171
E01035561,29.3726,3.7757,8.2732,5.1083,4.2754,4.0533,23.9311,11.4936,9.7168
E01035562,15.6303,4.2857,10.5882,12.3529,8.6555,4.958,20.7563,10.9244,11.8487
E01035563,14.9952,4.9666,11.3658,10.6017,7.2588,7.3543,21.1079,11.5568,10.7927
E01035564,22.4852,4.4379,7.3964,7.9882,3.9448,3.7475,24.7535,13.0178,12.2288
E01035565,13.9383,5.6127,5.2853,5.8934,2.2451,1.7774,29.6071,30.6361,5.0047
E01035566,35.2832,2.4141,6.1281,5.3853,3.6212,5.4782,27.7623,7.8923,6.0353
E01035567,29.3135,4.3599,7.6067,6.308,5.4731,3.7106,28.5714,8.5343,6.1224
E01035568,18.0254,5.6159,8.7862,9.1486,2.5362,5.3442,28.2609,15.7609,6.5217
E01035569,7.3593,7.5036,13.0592,12.9149,7.215,6.7821,20.7792,13.7807,10.6061
E01035570,19.4674,6.2443,12.1212,15.0597,8.9073,2.3875,19.3756,11.3866,5.0505
E01035571,12.7389,6.4604,11.465,15.7416,10.2821,4.7316,17.4704,13.5578,7.5523
E01035572,27.2814,1.9011,6.8441,4.8479,7.1293,8.1749,22.5285,10.9316,10.3612
E01035573,23.0408,3.605,8.3856,5.7994,7.837,6.0345,22.1003,11.2069,11.9906
E01035574,19.8516,3.8961,9.2764,10.6679,7.7922,4.9165,25.7885,9.462,8.3488
E01035575,12.5,5.2326,9.4961,11.9186,4.845,9.2054,22.3837,11.1434,13.2752
E01035576,16.0932,4.9945,9.434,11.5427,11.0988,4.9945,22.6415,9.545,9.6559
E01035577,16.4714,5.7833,9.3704,10.0293,9.9561,6.9546,21.5227,9.1508,10.7613
E01035578,10.2837,5.5851,12.8546,13.7411,10.6383,6.5603,21.3652,8.5993,10.3723
E01035579,13.1228,5.3333,10.6667,11.1579,9.5439,7.2281,19.8596,11.2281,11.8596
E01035580,16.6318,4.0795,7.0084,9.205,8.3682,8.159,22.8033,11.4017,12.3431
E01035581,13.7795,5.1969,8.8189,7.1654,7.0079,6.9291,22.6772,13.622,14.8031
E01035582,19.1898,5.4726,9.1684,7.3916,2.9851,5.3305,24.236,15.2807,10.9453
E01035583,12.2367,6.7202,11.4343,11.0331,6.319,5.5165,20.0602,13.8415,12.8385
E01035584,7.9498,6.0251,12.8033,12.4686,7.4477,5.6067,21.0879,14.9791,11.6318
E01035585,9.6522,5.5652,12.7826,15.3913,12.1739,6.1739,15.3043,10.5217,12.4348
E01035586,9.7701,7.1839,12.7395,18.5824,9.4828,7.1839,16.5709,10.1533,8.3333
E01035587,15.8392,5.7526,8.0378,8.0378,5.6738,5.2009,25.5319,13.16,12.766
E01035588,16.2218,3.5934,10.7803,7.0842,3.3881,5.8522,24.9487,14.1684,13.963
E01035589,16.1863,5.8758,9.3126,7.8714,4.2129,4.7672,25.1663,14.6341,11.9734
E01035590,18.2183,4.7352,9.7111,8.6677,3.8523,4.2536,26.4045,13.3226,10.8347
E01035591,14.4578,6.5261,10.8434,10.0402,5.9237,3.6145,24.1968,16.9679,7.4297
E01035592,16.1483,4.4258,7.177,7.2967,3.2297,5.2632,28.3493,12.5598,15.5502
E01035593,15.0164,5.5082,9.5738,10.4262,6.8197,4.7213,20.3279,12.2623,15.3443
E01035594,18.2041,4.6531,8.8163,8.7347,7.6735,3.1837,26.9388,13.7143,8.0816
E01035595,13.7113,5.1546,11.8557,11.5464,4.6392,3.6082,23.7113,18.866,6.9072
E01035596,24.6587,4.1809,6.8259,6.1433,4.4369,2.5597,30.9727,11.0068,9.215
E01035597,21.5503,4.4293,8.6882,6.1329,5.707,2.0443,27.8535,13.2879,10.3066
E01035598,16.3717,3.4661,9.1445,9.7345,9.587,5.0885,20.5015,9.4395,16.6667
E01035599,18.7888,4.0373,8.7733,8.3851,3.9596,6.7547,24.3789,10.559,14.3634
E01035600,16.227,5.1958,7.0344,8.3933,6.1551,4.2366,25.3397,12.3102,15.1079
E01035601,20.2369,4.2448,7.0089,5.7256,3.85,4.7384,30.306,12.8332,11.0563
E01035602,21.0732,3.5122,8.4878,7.2195,4.3902,4.5854,23.9024,14.8293,12
E01035603,23.4166,3.4863,7.9605,7.2632,4.1836,6.043,24.9855,13.3062,9.355
E01035604,18.4235,6.1412,10.7241,9.8075,5.0412,4.308,26.1228,12.0073,7.4244
E01035605,15.7776,6.1608,11.1946,11.42,6.0105,5.8603,23.5162,11.9459,8.1142
E01035606,17.8441,4.0058,10.1966,8.6672,5.3897,6.7735,23.9621,14.6395,8.5215
E01035607,19.9374,6.1587,8.0376,9.0814,6.3674,5.3236,24.4259,12.5261,8.142
E01035608,14.9179,2.7123,8.5653,6.7095,6.995,16.9165,20.6995,9.065,13.419
E01035609,21.4953,3.5684,7.8165,5.9473,4.2481,2.9737,24.8938,11.7247,17.3322
E01035610,8.1037,4.5381,9.8865,11.0751,13.3441,13.1821,19.503,12.8039,7.5635
E01035611,30.283,3.6792,6.1321,5.7547,5.4717,8.6792,28.3962,7.9245,3.6792
E01035612,6.2874,4.99,11.7764,14.6707,18.4631,21.0579,11.6766,6.986,4.0918
E01035613,16.7386,5.7808,9.8361,11.7343,8.283,5.9534,22.1743,12.4245,7.0751
E01035614,33.278,2.2407,3.6515,3.6515,2.9876,6.3071,28.2988,10.8714,8.7137
