OA21CD,MortgageDebt
E00001492,82651.6
E00001493,98333.14
E00001494,64222.11
E00001495,59596.34
E00001496,62831.06
E00001497,70965.64
E00001498,69161.5
E00001499,64549.41
E00001500,67783.28
E00001503,80374.76
E00001504,34841.75
E00001505,67135.07
E00001506,40873.81
E00001507,234447
E00001508,53615.38
E00001509,57456.24
E00001511,63070.83
E00001512,51249.86
E00001514,35913.07
E00001516,68321.62
E00001517,75703.93
E00001518,66567.29
E00001519,67553.47
E00001520,81949.84
E00001521,74931.47
E00001522,56519.74
E00001523,58372.3
E00001524,75315.22
E00001525,55687.88
E00001526,102779.27
E00001527,96976.42
E00001528,69962.73
E00001529,68384.12
E00001530,80287.87
E00001531,95729.27
E00001534,59143.34
E00001535,77753.31
E00001536,53563.11
E00001537,75923.65
E00001538,80374.76
E00001539,59553.72
E00001540,55859.63
E00001541,67509.75
E00001542,83447.76
E00001543,74837.99
E00001544,66470.96
E00001545,73652.06
E00001546,69603.04
E00001547,68684.42
E00001548,69548.5
E00001549,57977.57
E00001550,63572.41
E00001551,75148.72
E00001552,66492.84
E00001553,66279.44
E00001554,61491.05
E00001555,54024.28
E00001556,63302.64
E00001557,58780.34
E00001558,71095.58
E00001559,67430.84
E00001560,65778.73
E00001561,76566.82
E00001562,71721.89
E00001563,73003.64
E00001564,63598.4
E00001565,81342.15
E00001566,92781.06
E00001567,63084.23
E00001568,85082.59
E00001570,84298.77
E00001571,89823.55
E00001572,65972.92
E00001574,76499.18
E00001575,51642.51
E00001576,75892.04
E00001577,60086.11
E00001578,74010.42
E00001579,65251.71
E00001580,73538.8
E00001581,54628.41
E00001582,69485.57
E00001583,79135.29
E00001584,68637.66
E00001585,78380.31
E00001586,78282.34
E00001587,80868.57
E00001588,75289.72
E00001589,80593.32
E00001590,59203.74
E00001591,76758.39
E00001592,75306.3
E00001593,74726.21
E00001594,75244.56
E00001595,74707.68
E00001596,55878.13
E00001597,61191.08
E00001598,70444.98
E00001599,89095.05
E00001600,88222.79
E00001601,74713.75
E00001602,70550.26
E00001603,71050.87
E00001604,73466.69
E00001605,74535.79
E00001606,72951.82
E00001607,75098.37
E00001608,74551.27
E00001609,77903.64
E00001610,74040.65
E00001611,69809.76
E00001612,75785.68
E00001613,73462.21
E00001614,73413.19
E00001615,76097.33
E00001616,76447.86
E00001617,83070
E00001618,42210.09
E00001619,72865.4
E00001620,74597.35
E00001621,71085.28
E00001622,74585.07
E00001623,75271.97
E00001624,70563.41
E00001625,70603.03
E00001626,52936.43
E00001627,41000.84
E00001628,55415.9
E00001629,53614.46
E00001630,55688.33
E00001631,54668.28
E00001633,61432.65
E00001634,67910.24
E00001635,63382.89
E00001636,58946.21
E00001637,54292.18
E00001638,55479.31
E00001639,50822.55
E00001640,54165.92
E00001641,56504.01
E00001642,57087.35
E00001643,66552.04
E00001644,69721.18
E00001645,54523.99
E00001646,53395.62
E00001647,53257.41
E00001648,57152.6
E00001649,59870.51
E00001650,52486.35
E00001651,61980.91
E00001652,54111.81
E00001653,54865.65
E00001654,56092.15
E00001655,67185.87
E00001656,55736.14
E00001657,63780.73
E00001658,52082.61
E00001659,51081.02
E00001660,52909.32
E00001661,52462.78
E00001662,86195.41
E00001663,85442.94
E00001664,74839.25
E00001665,85346.81
E00001666,82265.38
E00001667,85958.22
E00001668,86649.82
E00001669,85919.35
E00001670,84270.12
E00001671,89078.15
E00001672,84136.88
E00001673,84030.23
E00001674,84010.03
E00001675,84117.46
E00001676,84675.27
E00001677,85393.72
E00001678,84469.18
E00001679,87561.92
E00001680,87848.38
E00001681,84655.83
E00001682,86018.84
E00001683,80212.08
E00001684,66351.7
E00001685,83392.31
E00001686,82691.53
E00001687,86675.47
E00001688,87253.06
E00001689,84646.33
E00001690,90540.22
E00001691,80496.74
E00001692,80975.14
E00001693,83392.31
E00001694,84534.67
E00001695,85148.36
E00001696,87233.46
E00001697,83680.92
E00001698,81560.35
E00001699,84268.15
E00001700,92334.82
E00001701,82892.27
E00001702,92133.39
E00001703,92418.13
E00001704,80451.13
E00001705,77719.44
E00001706,85978.3
E00001707,83413.02
E00001708,82865.31
E00001709,97254.97
E00001710,93223.48
E00001711,80907.86
E00001712,87598.26
E00001713,90631.17
E00001714,83729.88
E00001715,90361.53
E00001716,91193.35
E00001717,100155.66
E00001718,91893.67
E00001719,88287.4
E00001720,84251.16
E00001721,82192.6
E00001722,82826.36
E00001723,84114.77
E00001724,82821.81
E00001725,90901.37
E00001726,87392.64
E00001727,83507.52
E00001728,68196.93
E00001729,75837.52
E00001730,75850.98
E00001731,73077.38
E00001732,73496.81
E00001733,67096.98
E00001734,70605.46
E00001735,76543.9
E00001736,71741.24
E00001737,70597.7
E00001738,72109.09
E00001739,68978.21
E00001740,68179.19
E00001741,70104.25
E00001742,74747.39
E00001743,69193.76
E00001744,76543.9
E00001745,74113.94
E00001746,70065.88
E00001747,69244.09
E00001748,68494.84
E00001749,66163.49
E00001750,80483.1
E00001751,68254.26
E00001752,75998.19
E00001753,78231.38
E00001754,76543.9
E00001755,69352.34
E00001756,75211.92
E00001757,78014.67
E00001758,77457.42
E00001759,73123.88
E00001760,72390.36
E00001761,77803.11
E00001762,80120.37
E00001763,78753.06
E00001764,41011.31
E00001765,78056.36
E00001766,76524.15
E00001767,80139.46
E00001768,64108.99
E00001769,74113.94
E00001770,79407.79
E00001771,73933.03
E00001772,70460.32
E00001773,70825.91
E00001774,54474.29
E00001775,76510.65
E00001776,52802.91
E00001777,80653.73
E00001778,77292.66
E00001779,80176.75
E00001780,76431.39
E00001781,76404.73
E00001782,81512.09
E00001783,78119.58
E00001784,79749.79
E00001785,74396.17
E00001786,71539.42
E00001788,85014.35
E00001789,78537.1
E00001790,79515.39
E00001791,74920.06
E00001792,84086.4
E00001793,68349.52
E00001794,80108.45
E00001795,77151.39
E00001796,48631.56
E00001797,73483.95
E00001798,64369.77
E00001799,47868.68
E00001800,49055.82
E00001802,69165.33
E00001803,49409.66
E00001804,52133.94
E00001805,47849.53
E00001806,54233.23
E00001807,59527.35
E00001808,77100.18
E00001809,74652.56
E00001810,74554.82
E00001811,77026.16
E00001812,75274.66
E00001813,74040.65
E00001814,57696.44
E00001815,75615.98
E00001816,79576.4
E00001817,75789.64
E00001818,79484.81
E00001819,48614.42
E00001820,48653.72
E00001821,80906.77
E00001822,35146.25
E00001823,50107.46
E00001824,46789.45
E00001825,50791.18
E00001826,115803.9
E00001827,175174.38
E00001828,57512.04
E00001829,48988.29
E00001830,50296.19
E00001831,61220.6
E00001832,60878.86
E00001833,62343.06
E00001834,77303.57
E00001835,62430.5
E00001836,64543.05
E00001837,62281.24
E00001838,56089.9
E00001839,62343.06
E00001840,58779.59
E00001841,56638.33
E00001843,61743.76
E00001844,61288.47
E00001845,64615.56
E00001846,62261.31
E00001847,51787.66
E00001849,67941.66
E00001851,61025.81
E00001852,68029.13
E00001853,75214.29
E00001854,73310.57
E00001855,75868.32
E00001856,76607.14
E00001857,75214.29
E00001858,61209.9
E00001859,62573.68
E00001860,62508.15
E00001861,60897.6
E00001862,64102.74
E00001864,62573.68
E00001865,59350.59
E00001866,65454.19
E00001867,51991.66
E00001868,53191.73
E00001869,51500.83
E00001870,71002.49
E00001871,72381.17
E00001872,51165.1
E00001873,51635.86
E00001874,46760.89
E00001875,52193.96
E00001876,73137.9
E00001877,71551.18
E00001878,72513.18
E00001879,75118.57
E00001880,72887.51
E00001881,74200.8
E00001882,71002.49
E00001883,68421.68
E00001884,71002.49
E00001885,51390.47
E00001886,66984.06
E00001887,53787.36
E00001888,52774.06
E00001889,53943.72
E00001890,50312.35
E00001891,52335.71
E00001892,55741.74
E00001893,52468.59
E00001894,51792.13
E00001895,51174.85
E00001896,51174.85
E00001897,53856.26
E00001898,50312.35
E00001899,73820.04
E00001900,71002.49
E00001901,68766.19
E00001902,72956.68
E00001903,71002.49
E00001904,92031.46
E00001905,72759.12
E00001906,79271.1
E00001907,62987.7
E00001908,58721.56
E00001909,80308.09
E00001910,85123.46
E00001911,82232.36
E00001912,79843.03
E00001913,80138.76
E00001914,82310.33
E00001915,86256.3
E00001916,78523.26
E00001917,77069.12
E00001918,82342.21
E00001919,83052.85
E00001920,83048.62
E00001921,82353.18
E00001922,75369.07
E00001923,85343.1
E00001924,83091.39
E00001925,81014.11
E00001926,81746.01
E00001927,90958.87
E00001928,89005.26
E00001929,68409.72
E00001930,75610.31
E00001931,81308.41
E00001932,78084.33
E00001933,76412.04
E00001934,79933.01
E00001935,80124.41
E00001936,75864.66
E00001937,81112.27
E00001938,82801.18
E00001939,81712.5
E00001940,82320.79
E00001941,82260.48
E00001943,65194.77
E00001944,58007.94
E00001945,59726.7
E00001946,58464.7
E00001947,61661.99
E00001948,59974.31
E00001949,61060.99
E00001950,53050.46
E00001951,60465.91
E00001952,61291.41
E00001953,60156.39
E00001954,49050.83
E00001955,46025.19
E00001956,57499.1
E00001957,58007.94
E00001958,60908.34
E00001959,59630.54
E00001960,59043.8
E00001961,58472.01
E00001962,61875.14
E00001963,53725.48
E00001964,61363.77
E00001965,45397.52
E00001966,59008.08
E00001967,61155.66
E00001968,79409.39
E00001969,76514.4
E00001970,77739.02
E00001971,81014.11
E00001972,60335.86
E00001973,68350.74
E00001974,53765
E00001975,63228.98
E00001976,56633.82
E00001977,51288.8
E00001980,48935.39
E00001982,51114.01
E00001983,47824.62
E00001984,57875.01
E00001985,67106.64
E00001986,59886.79
E00001987,69396.14
E00001988,69079.33
E00001989,43702.44
E00001990,70495.86
E00001991,55950.03
E00001993,59604.78
E00001994,58845.35
E00001995,58624.24
E00001996,64713.54
E00001997,59555.96
E00001998,55556.12
E00002000,45508.52
E00002001,56941
E00002002,47594.13
E00002004,56488.71
E00002005,48650.4
E00002006,83264.5
E00002007,84037.02
E00002008,79172.88
E00002009,64683.87
E00002010,67836.84
E00002011,81014.11
E00002012,84037.02
E00002013,80427.05
E00002014,78070.87
E00002015,82241.59
E00002016,82927.82
E00002017,81596.94
E00002018,82750.12
E00002019,77795.89
E00002020,83856.71
E00002021,81652.01
E00002022,67305.58
E00002023,82270.14
E00002024,80422.76
E00002025,81014.11
E00002026,83506.85
E00002027,82171.45
E00002028,83977.98
E00002029,82599.57
E00002030,83960.07
E00002031,79371.93
E00002032,84685.21
E00002033,84782.18
E00002034,89399.21
E00002035,83392.31
E00002036,66856.61
E00002037,50120.99
E00002038,57525.58
E00002039,56361.86
E00002040,20297.03
E00002042,32221.81
E00002043,31273.69
E00002044,53167.67
E00002045,54899.71
E00002046,55656.91
E00002047,56904.91
E00002048,36036.46
E00002049,53723.01
E00002050,42707.22
E00002051,53004.43
E00002052,71397.17
E00002053,48746.67
E00002054,57604.97
E00002055,58327.16
E00002056,66453.34
E00002057,57459.26
E00002058,65050.85
E00002059,68667.05
E00002060,67147.87
E00002061,68196.93
E00002062,71111.33
E00002063,68150.25
E00002064,69940.08
E00002065,67096.98
E00002066,69070.42
E00002067,70174.83
E00002068,33154.5
E00002069,36415.6
E00002070,31225.86
E00002072,24684.39
E00002073,53971.2
E00002075,53621.64
E00002076,73100.12
E00002077,80364.21
E00002078,78200.96
E00002079,54627.78
E00002080,53852.63
E00002081,56588.78
E00002082,50755.23
E00002083,83181.69
E00002084,56330.5
E00002085,50920.02
E00002086,50796.42
E00002087,50425.65
E00002088,79057.16
E00002089,53812.44
E00002090,77968.77
E00002091,79539.5
E00002092,79626.92
E00002093,76741.44
E00002094,76285.93
E00002095,79829.05
E00002096,81522.8
E00002097,80301.72
E00002098,81436.62
E00002099,76866.48
E00002100,66585.13
E00002101,82761.84
E00002102,81235.54
E00002103,70053.98
E00002104,84723.04
E00002105,65474.74
E00002106,48061.94
E00002107,53151.36
E00002108,55790.94
E00002109,55355.07
E00002110,58869.06
E00002111,23309.26
E00002112,58135.1
E00002114,58915.23
E00002115,58326.89
E00002117,59692.41
E00002118,58307.83
E00002120,44193.95
E00002121,129333.54
E00002123,58557.43
E00002124,59873.2
E00002125,73388.25
E00002126,48358.85
E00002127,59713.74
E00002128,56796.18
E00002129,57620.15
E00002130,60787.34
E00002131,56207.29
E00002132,59776.01
E00002133,47599.58
E00002134,55189.59
E00002135,54905.37
E00002136,62475.4
E00002137,59198.02
E00002138,58525.79
E00002139,61076.4
E00002140,60750.14
E00002141,56761.22
E00002142,59906.67
E00002143,48251.63
E00002144,56709.54
E00002145,57416.98
E00002146,68847.34
E00002147,68657.38
E00002148,53957.29
E00002149,57914.35
E00002150,61093.12
E00002151,51058.85
E00002152,51322.44
E00002153,68494.84
E00002154,67275.85
E00002155,70865.6
E00002156,54147.57
E00002157,68746.91
E00002158,45768.09
E00002159,68099.76
E00002160,59521.31
E00002161,55887.66
E00002162,55956.81
E00002163,63470.28
E00002164,54684.19
E00002165,66014.77
E00002166,57913.95
E00002167,56411.41
E00002168,50859.82
E00002169,57403.94
E00002170,67625.31
E00002171,57039.33
E00002172,56331.88
E00002173,67096.98
E00002174,54234.56
E00002175,92566.23
E00002176,85099.8
E00002177,39740.96
E00002178,89750.19
E00002179,90812.73
E00002180,92124.12
E00002181,90008.43
E00002182,90941.02
E00002183,97650.73
E00002184,93364.22
E00002185,79768.26
E00002186,92691.32
E00002187,94142.25
E00002188,91731.62
E00002189,92303.26
E00002190,68771.49
E00002191,85120.71
E00002192,91080.08
E00002193,89552.45
E00002194,93050.59
E00002195,91346.04
E00002196,86316.52
E00002197,79370.76
E00002198,93140.14
E00002199,93140.14
E00002200,88937.8
E00002201,87762.36
E00002202,96044.09
E00002203,88899.18
E00002204,89711.65
E00002205,85037.44
E00002206,90333.94
E00002207,87756.28
E00002208,79185.84
E00002209,68919.13
E00002210,77345.37
E00002211,80341.84
E00002212,78674.72
E00002213,69677.89
E00002214,81024.12
E00002215,77307.34
E00002216,80720.53
E00002217,76750.66
E00002218,79887.69
E00002219,78649.13
E00002220,79288.39
E00002221,80816.62
E00002222,69131.22
E00002223,78029.84
E00002224,75348.35
E00002225,76309.32
E00002226,81603.73
E00002227,70266.92
E00002228,79239.61
E00002229,79964.47
E00002230,78612.15
E00002231,78029.84
E00002232,81775.27
E00002233,78145.18
E00002234,80047.85
E00002235,79633.19
E00002236,74953.65
E00002237,79212.11
E00002238,78625.49
E00002239,80291.58
E00002240,77009.56
E00002241,68026.33
E00002242,84087.24
E00002243,78486.88
E00002244,84234.65
E00002245,82735.67
E00002246,83606.27
E00002247,85077
E00002248,79410.24
E00002249,70277.97
E00002250,77004.09
E00002251,71307.36
E00002252,85570.57
E00002253,74466.02
E00002254,74410.6
E00002255,52231.71
E00002256,73137.9
E00002257,82632.2
E00002258,73238.78
E00002260,68451.5
E00002261,71847.75
E00002262,78476.43
E00002263,48507.95
E00002264,76621.39
E00002265,53646.32
E00002266,56453.83
E00002267,45638.31
E00002268,90406.61
E00002269,83528.23
E00002270,85314.38
E00002271,80951.98
E00002272,26656.44
E00002273,86318.27
E00002274,84695.31
E00002275,27817.34
E00002279,42538.55
E00002280,31733.6
E00002281,14402.01
E00002282,42040.05
E00002283,43785.82
E00002284,41729.09
E00002285,42030.17
E00002286,41074.94
E00002287,42961.21
E00002288,43313.99
E00002289,43854.45
E00002290,41077.3
E00002291,43146.61
E00002292,42738.66
E00002293,42298.67
E00002294,43984.49
E00002296,18117.41
E00002297,14778.1
E00002298,35065.62
E00002299,13913.01
E00002300,14778.1
E00002301,14662.64
E00002302,14627.51
E00002303,14431.74
E00002304,14789.55
E00002305,14316.28
E00002306,14674.19
E00002307,14517.92
E00002308,14556.89
E00002309,13854.47
E00002310,51672.66
E00002311,52590.52
E00002312,45425.35
E00002314,67077.27
E00002316,57368.49
E00002319,73243.35
E00002321,70359.75
E00002323,71485.51
E00002324,69108.64
E00002325,71365.32
E00002326,75747.4
E00002327,77445.84
E00002328,68085.37
E00002329,48909.87
E00002330,70989.71
E00002331,50811.44
E00002333,49181.29
E00002334,70139.82
E00002336,41362.05
E00002337,77682.34
E00002339,78431.22
E00002340,55658.19
E00002341,74812.85
E00002343,72684.24
E00002345,58744.83
E00002346,60254.76
E00002347,62355.04
E00002348,72079.81
E00002349,48464.15
E00002350,56470.29
E00002351,62686.72
E00002352,70710.62
E00002353,62507
E00002354,66436.14
E00002355,63875.9
E00002356,75103.96
E00002357,63747.05
E00002358,61380.75
E00002359,63314
E00002360,64199.63
E00002361,66495.81
E00002362,63329.34
E00002363,64561.82
E00002364,69703.56
E00002365,66915.08
E00002366,65995.84
E00002367,62969.1
E00002368,56403.93
E00002369,62221.58
E00002370,62816.55
E00002372,64871.59
E00002373,64524.89
E00002374,60942.31
E00002375,64528.48
E00002376,61380.75
E00002377,52729.77
E00002378,16944.08
E00002379,61154.59
E00002380,59879.43
E00002381,50636.3
E00002382,55684.06
E00002383,89477.95
E00002385,112639.28
E00002386,93264.76
E00002387,49038.44
E00002388,94302.1
E00002389,102992.25
