OA21CD,GreenspaceTotal,GreenspacePublic
E00106761,0,0
E00106762,0,0
E00106763,0,0
E00106764,0.1808,0
E00106765,0.6225,0
E00106766,0.0498,0
E00106767,0.6274,0
E00106768,0.3036,0
E00106769,0.1609,0
E00106770,2.1038,0
E00106771,0,0
E00106772,0,0
E00106773,0.121,0
E00106774,0.0477,0
E00106775,0,0
E00106776,0.0623,0
E00106777,0.0116,0
E00106778,0,0
E00106780,0,0
E00106781,7.299,0.4038
E00106782,0.1855,0
E00106783,0.2555,0
E00106785,6.5353,2.3845
E00106786,0.4356,0.0118
E00106787,7.3026,2.782
E00106788,0.1468,0
E00106789,0.0205,0
E00106790,7.6506,0
E00106791,0,0
E00106792,0,0
E00106793,0,0
E00106794,0,0
E00106795,2.0213,0
E00106796,0,0
E00106797,0,0
E00106798,1.3986,0
E00106799,0,0
E00106800,0,0
E00106801,0,0
E00106802,0,0
E00106803,0.1496,0
E00106804,0,0
E00106805,0,0
E00106806,0,0
E00106807,0,0
E00106808,0,0
E00106809,0,0
E00106810,0,0
E00106811,0,0
E00106812,0,0
E00106813,0,0
E00106814,0,0
E00106815,0,0
E00106816,0.0641,0.0001
E00106817,0.0278,0
E00106818,6.0478,0
E00106819,0.1304,0
E00106820,0.2641,0
E00106821,0.4747,0
E00106822,0.0874,0
E00106823,0,0
E00106824,0,0
E00106825,16.9301,0
E00106826,0,0
E00106827,0,0
E00106828,1.3223,0
E00106829,0,0
E00106830,3.4232,0
E00106831,13.6364,0
E00106832,0,0
E00106833,1.3226,0
E00106834,0,0
E00106835,0.6451,0
E00106836,0,0
E00106837,0,0
E00106838,0.8685,0
E00106839,0,0
E00106840,0,0
E00106841,27.8016,0
E00106842,3.7394,0
E00106843,0,0
E00106844,20.8271,0
E00106845,3.3689,0
E00106846,6.3633,0
E00106847,0,0
E00106848,0,0
E00106849,10.2318,0
E00106850,0,0
E00106851,0,0
E00106852,1.9386,0
E00106853,0,0
E00106854,0,0
E00106855,7.1171,0
E00106856,0.7105,0
E00106857,0,0
E00106858,2.6631,0
E00106859,0,0
E00106860,0,0
E00106861,0,0
E00106862,4.6,0
E00106863,16.2116,16.2116
E00106864,5.3577,5.3577
E00106865,0.4291,0
E00106866,16.9946,0
E00106867,32.724,5.7353
E00106868,2.9594,0
E00106869,0,0
E00106870,0.1514,0
E00106871,5.3178,0
E00106872,0,0
E00106873,0.2498,0
E00106874,6.6811,0
E00106875,0.0032,0
E00106876,0,0
E00106877,3.6115,0
E00106878,0,0
E00106879,0,0
E00106880,0,0
E00106881,9.3858,0
E00106883,0,0
E00106884,2.0647,0
E00106885,0,0
E00106886,0,0
E00106888,0,0
E00106889,0,0
E00106890,0.2944,0
E00106891,0,0
E00106893,0,0
E00106894,12.2187,0
E00106895,0,0
E00106896,0,0
E00106897,0,0
E00106898,3.8954,0
E00106899,0,0
E00106900,0,0
E00106901,15.318,15.318
E00106902,0,0
E00106903,0,0
E00106904,0.1797,0
E00106905,43.1975,0
E00106906,0,0
E00106907,1.2334,0
E00106908,0,0
E00106909,0,0
E00106910,0,0
E00106911,7.8406,0
E00106912,4.9771,0
E00106913,2.955,0
E00106914,0,0
E00106915,0,0
E00106916,0,0
E00106917,1.8077,0
E00106918,0,0
E00106919,5.1663,0
E00106920,2.1258,0
E00106921,1.6245,1.6185
E00106922,0.0023,0
E00106923,0.0209,0
E00106924,0,0
E00106925,0.0683,0
E00106926,0.2336,0
E00106927,4.1164,3.7133
E00106928,0,0
E00106929,0.1429,0
E00106930,0.1637,0
E00106931,0,0
E00106932,0,0
E00106933,1.9164,0
E00106934,1.9996,0
E00106935,22.534,0
E00106936,19.1235,4.6985
E00106937,0,0
E00106938,1.4635,0
E00106939,0,0
E00106940,0.6521,0
E00106941,0,0
E00106942,0.0431,0
E00106943,0,0
E00106944,0,0
E00106945,0,0
E00106946,0.1767,0
E00106947,2.1455,0
E00106948,0,0
E00106949,0.565,0
E00106950,4.4732,4.3514
E00106952,0,0
E00106953,0,0
E00106954,0,0
E00106955,0,0
E00106956,0,0
E00106957,7.3259,0
E00106958,3.2936,0.235
E00106959,0,0
E00106961,0,0
E00106962,0,0
E00106963,0,0
E00106964,0,0
E00106965,0,0
E00106966,0,0
E00106967,0,0
E00106968,0,0
E00106969,0,0
E00106970,0,0
E00106971,0,0
E00106972,0,0
E00106973,0.6267,0
E00106974,0,0
E00106975,2.492,0
E00106976,0,0
E00106977,0,0
E00106978,0,0
E00106979,0,0
E00106980,0,0
E00106981,0,0
E00106982,2.7461,0
E00106983,0,0
E00106984,0,0
E00106985,26.894,0
E00106986,0,0
E00106987,0,0
E00106988,0,0
E00106989,0.3815,0
E00106990,2.871,0
E00106991,0,0
E00106992,0,0
E00106993,0.0677,0
E00106994,0,0
E00106995,0,0
E00106996,0.644,0
E00106997,0,0
E00106998,0.7121,0
E00106999,6.8255,0
E00107000,0.064,0
E00107001,0.0354,0
E00107002,0,0
E00107003,2.3634,0
E00107004,4.8119,0
E00107005,0,0
E00107006,0,0
E00107007,0,0
E00107008,0,0
E00107009,0,0
E00107010,4.8046,0
E00107011,0,0
E00107012,8.4434,0
E00107013,54.7672,1.6233
E00107014,0,0
E00107015,0.1033,0
E00107016,7.5215,7.5215
E00107017,0,0
E00107018,0,0
E00107019,0,0
E00107020,2.2759,0
E00107021,0,0
E00107022,2.1226,2.1226
E00107023,0,0
E00107024,0,0
E00107025,0,0
E00107026,0,0
E00107027,0,0
E00107028,1.26,0
E00107029,0.0976,0
E00107030,0,0
E00107031,0,0
E00107032,0,0
E00107033,0,0
E00107034,3.0624,0
E00107035,0,0
E00107036,0,0
E00107037,12.9168,0
E00107038,10.3328,0
E00107039,0,0
E00107040,0,0
E00107041,0,0
E00107042,0,0
E00107043,0,0
E00107044,0,0
E00107045,0,0
E00107046,0,0
E00107047,0,0
E00107049,0,0
E00107050,50.2365,0
E00107051,0,0
E00107052,0,0
E00107053,0.5397,0
E00107054,0,0
E00107055,0,0
E00107056,0,0
E00107057,11.3304,0
E00107058,7.0106,3.8673
E00107059,11.5123,0
E00107060,0,0
E00107061,25.5967,0
E00107062,0,0
E00107063,69.4575,0.0266
E00107064,0,0
E00107065,18.1772,0
E00107066,4.6842,0
E00107067,18.4262,0
E00107068,8.6072,0
E00107069,0,0
E00107070,1.5344,1.5344
E00107071,0,0
E00107072,0.3077,0
E00107073,0,0
E00107074,2.0746,2.0746
E00107075,0,0
E00107076,0,0
E00107077,0,0
E00107078,0,0
E00107079,0,0
E00107080,1.0593,0
E00107081,0,0
E00107082,0.0477,0
E00107083,0,0
E00107084,5.0186,0
E00107085,0,0
E00107086,0.0867,0
E00107087,0,0
E00107088,5.556,0
E00107089,0.0206,0
E00107090,0.7034,0
E00107091,0,0
E00107092,12.1398,0
E00107093,5.3421,0
E00107094,2.4702,0
E00107095,5.7734,0
E00107096,7.2202,0
E00107097,0.3408,0
E00107098,4.1865,0
E00107099,0.7659,0
E00107100,0.2385,0
E00107101,0.0075,0
E00107102,0.0402,0
E00107103,0.6997,0
E00107104,0,0
E00107105,0.5689,0
E00107106,0.0288,0
E00107107,0.1197,0
E00107108,0.0382,0
E00107109,6.0606,0
E00107110,0.9813,0
E00107111,0,0
E00107112,1.4985,0
E00107113,3.9547,0
E00107114,0,0
E00107115,1.2642,0
E00107116,2.6975,0
E00107117,0,0
E00107118,3.667,3.667
E00107119,0,0
E00107120,0,0
E00107121,0,0
E00107122,0,0
E00107123,0,0
E00107124,0,0
E00107125,0,0
E00107126,0,0
E00107127,0,0
E00107128,0,0
E00107129,0,0
E00107130,0,0
E00107131,0,0
E00107132,0,0
E00107133,0,0
E00107134,0,0
E00107135,52.9194,52.8987
E00107136,0,0
E00107137,0,0
E00107138,0,0
E00107139,0,0
E00107140,7.7834,0
E00107141,37.342,0
E00107142,0.0936,0
E00107143,0,0
E00107144,16.89,0
E00107145,3.7063,0
E00107146,0,0
E00107147,0,0
E00107148,0,0
E00107149,0,0
E00107150,6.1719,0
E00107151,0,0
E00107152,0,0
E00107153,0,0
E00107154,0,0
E00107155,0.0903,0
E00107156,28.6833,0
E00107157,0,0
E00107158,0.3424,0
E00107159,0,0
E00107160,0.5321,0
E00107161,0.6616,0
E00107162,0,0
E00107163,0.3367,0
E00107164,1.5495,0
E00107165,21.8336,0
E00107166,0.4868,0
E00107167,0.0704,0
E00107168,0.3851,0
E00107169,0,0
E00107170,2.0014,0
E00107171,0,0
E00107172,0.7703,0
E00107173,0.1774,0
E00107174,0,0
E00107175,0,0
E00107176,0.1552,0
E00107177,0.0471,0
E00107178,0.207,0
E00107179,0.076,0
E00107180,7.3497,0
E00107181,29.2641,0
E00107182,0,0
E00107183,1.1916,0
E00107184,0.0498,0
E00107185,1.832,0
E00107186,1.4492,0
E00107187,0.6315,0
E00107188,0,0
E00107189,4.6277,0
E00107190,0.1931,0
E00107191,0,0
E00107192,0,0
E00107193,1.3443,0
E00107194,0,0
E00107195,0.0192,0
E00107196,4.0551,0
E00107197,0.5932,0
E00107198,0.0113,0
E00107199,0.0544,0
E00107200,0.1423,0
E00107201,0.1467,0
E00107202,0.0183,0
E00107203,0.2432,0
E00107204,0,0
E00107205,0,0
E00107206,3.366,0
E00107207,2.5446,0
E00107208,0,0
E00107209,0,0
E00107210,0,0
E00107211,0,0
E00107212,0.5094,0
E00107213,9.5387,9.3836
E00107214,5.3649,0
E00107215,0,0
E00107216,0,0
E00107217,0,0
E00107218,2.7128,0
E00107219,0,0
E00107220,0,0
E00107221,0,0
E00107222,31.9602,27.3964
E00107223,0,0
E00107224,0,0
E00107225,0.0537,0
E00107226,1.2761,0.6543
E00107227,9.9808,0
E00107228,6.163,5.1725
E00107229,0,0
E00107230,0,0
E00107231,0,0
E00107232,0,0
E00107233,0,0
E00107234,0.6547,0
E00107235,0.0273,0
E00107239,0,0
E00107240,0,0
E00107241,0,0
E00107242,0,0
E00107243,0,0
E00107244,0,0
E00107245,2.3745,0
E00107246,0,0
E00107247,0,0
E00107248,0,0
E00107249,0,0
E00107250,2.0217,0
E00107251,18.8986,0
E00107252,0,0
E00107253,0,0
E00107254,0.0509,0
E00107255,1.2109,0
E00107256,2.1363,0
E00107257,0.1469,0
E00107258,1.5261,0
E00107259,0,0
E00107260,12.9549,0
E00107261,0.0436,0
E00107262,0,0
E00107263,0,0
E00107264,0,0
E00107265,8.9767,0
E00107266,0.0956,0
E00107267,0,0
E00107268,0.4921,0
E00107269,0.6671,0
E00107270,0,0
E00107271,5.2909,0
E00107272,19.94,0
E00107273,1.1585,0
E00107275,1.7744,0
E00107276,2.0732,0
E00107277,7.7701,0
E00107278,18.4231,0
E00107279,0,0
E00107280,0,0
E00107281,0,0
E00107282,7.308,0
E00107283,0,0
E00107284,0,0
E00107285,1.0981,0
E00107286,4.5095,0
E00107287,0,0
E00107288,0,0
E00107289,0,0
E00107290,14.6368,0
E00107291,14.0013,0
E00107292,0,0
E00107293,0,0
E00107294,0,0
E00107295,0,0
E00107296,0.5179,0
E00107297,1.0178,0
E00107298,0,0
E00107299,0,0
E00107300,4.188,0
E00107301,0,0
E00107302,0,0
E00107303,46.2011,0
E00107304,0,0
E00107305,0,0
E00107306,50.7855,0
E00107307,10.741,0
E00107308,0,0
E00107309,52.5748,0.0319
E00107311,0.3702,0
E00107312,6.5166,0
E00107313,0,0
E00107314,0,0
E00107315,0,0
E00107316,0,0
E00107317,0,0
E00107318,0,0
E00107319,0,0
E00107320,0,0
E00107321,0,0
E00107322,0,0
E00107323,0,0
E00107324,2.6609,0
E00107325,0,0
E00107326,0,0
E00107327,0,0
E00107328,0,0
E00107329,1.8921,0
E00107330,0,0
E00107331,0,0
E00107332,0,0
E00107333,0,0
E00107334,0,0
E00107335,22.0841,0
E00107336,0,0
E00107337,0,0
E00107338,18.027,11.6691
E00107339,0,0
E00107340,0,0
E00107341,6.9578,0
E00107342,3.792,3.792
E00107343,0,0
E00107344,0.1725,0
E00107346,0.8312,0
E00107347,1.9865,0
E00107348,5.4901,0
E00107349,0.6766,0
E00107350,56.3456,55.1704
E00107351,1.122,0.0179
E00107352,1.5034,0
E00107353,1.8023,0
E00107354,0.705,0
E00107355,0.0517,0
E00107356,0,0
E00107357,0,0
E00107358,0,0
E00107359,1.3378,0
E00107360,0.0521,0
E00107361,0,0
E00107362,0,0
E00107363,5.6455,0
E00107364,0,0
E00107365,2.8595,0
E00107366,7.8668,0
E00107367,2.8856,0
E00107368,18.3088,0
E00107369,35.5857,0
E00107370,0.0005,0
E00107371,15.2834,0
E00107372,17.6283,0
E00107373,0,0
E00107374,12.0576,0
E00107375,11.3794,0
E00107376,8.1877,0
E00107377,0.0673,0
E00107378,2.4638,0
E00107379,16.0874,0
E00107380,0,0
E00107381,1.7246,0
E00107382,4.0768,0
E00107383,1.0712,0
E00107384,0,0
E00107385,17.9543,0
E00107386,7.2202,0.0841
E00107387,0.8477,0
E00107388,4.9118,0
E00107389,1.8987,0
E00107390,0.0109,0
E00107391,6.0124,0
E00107392,0.5375,0
E00107393,15.3144,0
E00107394,0.4105,0
E00107395,1.5592,0
E00107397,6.4111,0
E00107398,0.2259,0
E00107399,0.1636,0
E00107403,0.0348,0
E00107404,0.977,0
E00107405,0.2646,0
E00107406,16.9998,15.8169
E00107407,0,0
E00107408,9.0821,0
E00107409,0,0
E00107410,10.423,9.8587
E00107412,0.568,0
E00107413,0,0
E00107414,0.3226,0
E00107415,0.3143,0
E00107416,0.0076,0
E00107417,0.245,0
E00107418,0.99,0
E00107419,0,0
E00107420,0.5309,0
E00107421,1.5547,0
E00107422,0.5521,0
E00107423,0.0064,0
E00107424,0.8445,0
E00107425,0.5471,0
E00107426,0,0
E00107427,0.0528,0
E00107428,14.5838,0
E00107429,0,0
E00107430,0.1728,0
E00107431,1.7785,0
E00107432,61.3448,61.3448
E00107433,8.4313,0
E00107434,2.0764,0
E00107435,0,0
E00107436,0,0
E00107439,0,0
E00107440,2.3309,0.763
E00107441,27.5039,0
E00107442,25.5796,0
E00107443,11.7984,0
E00107444,0,0
E00107445,9.9859,9.9859
E00107446,0,0
E00107447,1.4548,0
E00107449,0,0
E00107450,0,0
E00107451,0,0
E00107452,0.0003,0.0003
E00107453,0.0457,0
E00107454,0,0
E00107455,0,0
E00107456,6.9691,0
E00107457,12.7088,0
E00107458,0.2026,0.2026
E00107459,8.1146,0
E00107460,0.0665,0
E00107461,0.3931,0
E00107462,0,0
E00107463,0,0
E00107464,0,0
E00107465,2.1787,0
E00107466,0,0
E00107467,0,0
E00107468,7.0482,0
E00107469,0,0
E00107470,0,0
E00107471,2.2252,0
E00107472,0.0472,0
E00107473,0.1295,0
E00107474,0.7277,0
E00107475,0,0
E00107476,4.687,0
E00107477,0.0356,0.0356
E00107478,0,0
E00107479,0,0
E00107480,0,0
E00107481,29.8594,0
E00107482,0,0
E00107483,0,0
E00107484,0,0
E00107485,0,0
E00107486,0.4488,0
E00107487,0,0
E00107488,0,0
E00107489,26.5223,0
E00107490,0,0
E00107491,0,0
E00107492,3.9446,0
E00107493,0,0
E00107494,14.22,7.6374
E00107495,6.1925,0
E00107496,0,0
E00107497,0,0
E00107498,0,0
E00107499,0.001,0
E00107500,0,0
E00107501,29.7417,0
E00107502,0,0
E00107503,0,0
E00107504,0,0
E00107505,0.255,0
E00107506,0.0035,0
E00107507,7.3774,0.3529
E00107508,4.9969,0
E00107509,0.0552,0
E00107510,0.0079,0
E00107511,6.8124,0
E00107512,1.5167,0
E00107513,0.0011,0
E00107514,0.057,0
E00107515,1.7029,0
E00107516,22.462,0
E00107517,0.0072,0
E00107518,0,0
E00107519,6.7002,0
E00107520,0.3683,0
E00107521,0.8382,0
E00107522,15.6253,15.6088
E00107523,0,0
E00107524,0,0
E00107525,0,0
E00107526,0.1665,0
E00107527,0.3765,0.0016
E00107528,0,0
E00107529,0.032,0
E00107530,0.0011,0
E00107531,16.0839,0
E00107532,0.4908,0
E00107533,0.4465,0
E00107534,1.4491,0
E00107535,2.4131,0
E00107536,0,0
E00107537,0,0
E00107538,0,0
E00107539,0,0
E00107540,7.0622,0
E00107541,6.1713,0.1603
E00107542,1.0499,0.8001
E00107543,0,0
E00107544,6.2194,0
E00107545,9.2106,0
E00107546,0.1418,0
E00107547,0.0566,0
E00107548,6.7605,0
E00107549,0.0537,0
E00107550,1.4707,0
E00107551,17.4614,0
E00107552,6.8039,6.3865
E00107553,8.7315,8.7315
E00107554,0.006,0
E00107555,0.6396,0
E00107556,4.1844,0
E00107557,1.788,0
E00107558,0.1122,0
E00107559,2.1395,0
E00107560,5.3334,0
E00107561,0.2916,0
E00107562,0.0491,0
E00107563,0.3561,0
E00107564,0.5885,0
E00107565,1.7704,0
E00107566,0.0934,0
E00107567,5.8562,0
E00107568,0,0
E00107569,0,0
E00107570,4.6453,0
E00107571,0,0
E00107572,0,0
E00107573,0,0
E00107574,8.2148,0
E00107575,0,0
E00107576,1.2235,0
E00107577,0,0
E00107579,0.6449,0
E00107581,0,0
E00107582,0,0
E00107583,0,0
E00107584,0.8751,0
E00107585,0,0
E00107586,0,0
E00107587,0,0
E00107588,0,0
E00107589,9.2035,0
E00107590,1.367,0
E00107591,0,0
E00107592,0,0
E00107593,0,0
E00107594,0,0
E00107597,0,0
E00107598,0,0
E00107599,0,0
E00107600,0,0
E00107601,0.1752,0
E00107602,0,0
E00107603,6.6018,0
E00107604,1.0096,0
E00107605,0.0128,0
E00107606,0,0
E00107607,0,0
E00107608,0,0
E00107609,0,0
E00107610,0,0
E00107611,0,0
E00107612,27.7676,0
E00107613,0,0
E00107614,0,0
E00107615,18.9921,0
E00107616,1.6583,0
E00107617,0.6462,0
E00107618,0,0
E00107619,0,0
E00107620,0,0
E00107621,0,0
E00107622,2.09,0
E00107623,0,0
E00107624,0.3997,0.196
E00107625,0.0289,0
E00107626,0,0
E00107627,7.4463,0
E00107628,0.0762,0.0119
E00107629,25.1255,18.5906
E00107630,0.1506,0
E00107631,0.359,0.0834
E00107632,0.0976,0
E00107633,0.8789,0
E00107634,3.2211,0
E00107635,0,0
E00107636,0,0
E00107637,0,0
E00107638,0.1079,0
E00107639,0,0
E00107640,0,0
E00107641,0,0
E00107642,0,0
E00107643,0,0
E00107644,3.3341,0
E00107645,0,0
E00107646,0,0
E00107647,0.5352,0
E00107648,14.7436,0
E00107649,0,0
E00107650,2.6223,0
E00107651,0,0
E00107652,0,0
E00107653,2.4151,0
E00107654,2.8124,0
E00107655,3.2901,0
E00107656,0,0
E00107657,0,0
E00107658,0.1237,0
E00107659,0,0
E00107660,0,0
E00107661,0,0
E00107662,0,0
E00107663,0.0639,0
E00107664,1.3568,0
E00107665,0.0965,0
E00107666,0,0
E00107667,2.0187,0
E00107668,0.0452,0
E00107669,3.288,0
E00107670,0,0
E00107671,0.3251,0
E00107673,0,0
E00107674,0,0
E00107675,0,0
E00107676,0.4477,0
E00107677,0,0
E00107678,0,0
E00107679,0.4505,0
E00107680,4.4793,0
E00107683,0.9978,0
E00107684,3.8588,0
E00107685,0,0
E00107686,1.2889,0
E00107687,0.2708,0
E00107688,0,0
E00107689,0.4244,0
E00107690,0,0
E00107691,0.1892,0
E00107692,0.1652,0
E00107694,0,0
E00107695,0,0
E00107696,0.0874,0
E00107697,0,0
E00107698,0.3117,0
E00107699,0,0
E00107700,0,0
E00107701,0.027,0
E00107702,0.2733,0
E00107703,0,0
E00107704,3.1801,0
E00107705,0.0042,0.0042
E00107706,0,0
E00107707,1.181,0
E00107708,10.9261,0
E00107709,0.882,0
E00107710,0.3444,0
E00107711,0.4331,0
E00107712,0,0
E00107713,0,0
E00107714,0.4875,0
E00107715,0,0
E00107716,0.0713,0
E00107717,0,0
E00107718,0,0
E00107719,0,0
E00107720,0.2246,0
E00107721,5.3706,0
E00107722,2.1845,0
E00107723,0,0
E00107724,0.3257,0
E00107725,0.0256,0
E00107726,0,0
E00107727,0,0
E00107728,0,0
E00107729,0.344,0
E00107730,1.3863,1.3863
E00107731,0.0067,0
E00107732,0.1183,0.0066
E00107733,0,0
E00107735,0,0
E00107737,0,0
E00107738,2.0744,0.3017
E00107740,3.7779,0
E00107741,0,0
E00107742,0.8396,0
E00107743,10.0863,3.39
E00107744,0,0
E00107745,0.4635,0
E00107746,0.032,0
E00107748,0,0
E00107749,0,0
E00107750,0,0
E00107751,0.6991,0
E00107752,0,0
E00107753,0,0
E00107754,0.2061,0
E00107755,0,0
E00107756,0,0
E00107757,0.2222,0
E00107758,0.3212,0
E00107759,0,0
E00107760,0,0
E00107761,1.0656,0
E00107762,0.0278,0
E00107763,0,0
E00107764,0,0
E00107765,0,0
E00107766,0,0
E00107767,0.8396,0
E00107768,2.6839,0
E00107769,12.624,0
E00107770,29.7763,0
E00107771,4.0519,0
E00107772,0.0409,0
E00107773,2.4326,0
E00107774,0,0
E00107775,12.0317,0
E00107776,1.444,0
E00107777,0,0
E00107778,0.2134,0.164
E00107779,19.9286,18.0288
E00107780,2.0969,0
E00107781,4.8766,0.9094
E00107782,0,0
E00107783,11.5017,0
E00107784,0,0
E00107785,3.1438,0
E00107786,0,0
E00107787,5.3263,0
E00107788,0,0
E00107789,7.6204,0
E00107790,2.6473,0
E00107791,7.4906,0
E00107792,0,0
E00107793,4.9426,0
E00107794,0.0965,0
E00107795,0,0
E00107796,11.9348,0
E00107797,3.0813,0
E00107798,21.2812,0
E00107799,13.9999,0
E00107800,1.207,0
E00107801,0,0
E00107802,0.7029,0
E00107803,10.8903,10.8903
E00107804,0,0
E00107805,0,0
E00107806,0.8601,0
E00107807,3.9993,3.7606
E00107808,0,0
E00107809,0,0
E00107810,42.7376,0
E00107811,0,0
E00107812,2.0894,0
E00107813,0.3823,0
E00107814,0.2743,0
E00107815,0,0
E00107816,0,0
E00107817,0,0
E00107818,0,0
E00107820,0,0
E00107821,0,0
E00107822,0,0
E00107823,6.2706,0
E00107824,0.0647,0
E00107825,0,0
E00107826,0,0
E00107827,0.0122,0
E00107828,1.8959,0
E00107829,0,0
E00107830,0.0025,0
E00107831,0,0
E00107832,0,0
E00107833,0,0
E00107834,1.0571,0
E00107835,0,0
E00107836,0,0
E00107837,4.8622,4.8437
E00107838,0.2629,0
E00107839,0.823,0
E00107840,6.084,0
E00107841,2.554,0
E00107842,0,0
E00107843,0,0
E00107844,0,0
E00107845,0,0
E00107846,0,0
E00107847,0,0
E00107848,0,0
E00107849,0.2381,0
E00107850,0,0
E00107851,0,0
E00107852,5.723,0
E00107853,10.8618,0
E00107854,0,0
E00107855,0,0
E00107856,4.7483,0
E00107857,0,0
E00107858,0,0
E00107859,0,0
E00107860,0,0
E00107861,0,0
E00107862,0,0
E00107863,14.2615,0
E00107864,0.6637,0
E00107865,0,0
E00107866,0,0
E00107867,5.7591,0
E00107868,0.2858,0
E00107869,0.23,0.23
E00107870,11.7069,0
E00107871,0,0
E00107872,43.4609,43.4609
E00107873,0,0
E00107874,0,0
E00107875,38.2202,38.2202
E00107876,14.5067,14.5067
E00107877,0,0
E00107878,0,0
E00107879,48.5187,48.5187
E00107880,0,0
E00107881,0,0
E00107882,0,0
E00107883,0,0
E00107884,0,0
E00107885,0,0
E00107886,32.2046,32.2046
E00107887,0,0
E00107888,0,0
E00107889,0,0
E00107890,0,0
E00107891,0,0
E00107892,0,0
E00107893,0,0
E00107894,1.76,1.76
E00107895,1.0929,1.0929
E00107896,0,0
E00107897,0,0
E00107898,0,0
E00107899,1.5039,0
E00107900,0,0
E00107901,0,0
E00107902,1.5934,0
E00107903,0,0
E00107904,0.1456,0
E00107905,0,0
E00107906,0,0
E00107907,0,0
E00107908,29.0801,29.0801
E00107909,64.168,63.4026
E00107910,0.1717,0
E00107911,1.432,0
E00107912,0,0
E00107913,0,0
E00107914,0,0
E00107915,21.3937,3.4179
E00107916,0,0
E00107917,25.898,0
E00107918,26.9847,26.9847
E00107919,0,0
E00107920,0,0
E00107921,0,0
E00107922,4.8775,4.8775
E00107923,0,0
E00107924,0,0
E00107925,0,0
E00107926,0,0
E00107927,0,0
E00107928,0,0
E00107929,37.108,37.108
E00107930,40.0681,40.0681
E00107931,0,0
E00107932,5.6763,5.6763
E00107933,0,0
E00107934,35.4623,0
E00107935,0,0
E00107936,0,0
E00107937,0,0
E00107938,0,0
E00107939,0,0
E00107940,0.4271,0
E00107941,0,0
E00107942,0,0
E00107943,1.8642,0
E00107944,1.4348,0
E00107945,3.1602,0
E00107946,0,0
E00107947,0.9978,0
E00107948,0,0
E00107949,0,0
E00107950,0,0
E00107951,0,0
E00107952,3.2124,0
E00107953,0,0
E00107954,0,0
E00107955,0,0
E00107956,0,0
E00107957,3.1536,0
E00107958,0.6646,0
E00107959,0,0
E00107960,3.3392,0
E00107961,0,0
E00107962,4.6032,0
E00107963,0,0
E00107964,0,0
E00107965,0,0
E00107966,0,0
E00107967,0,0
E00107968,0,0
E00107969,4.9159,0
E00107970,3.0478,0
E00107971,0,0
E00107972,0,0
E00107973,0,0
E00107974,4.3562,0
E00107975,6.4746,0
E00107976,0,0
E00107977,0,0
E00107978,2.0064,0
E00107979,0.7613,0
E00107980,0,0
E00107981,0,0
E00107982,0,0
E00107983,15.974,0
E00107984,4.5259,0
E00107985,0,0
E00107986,0,0
E00107987,0,0
E00107988,0.4966,0
E00107989,0.4351,0
E00107990,0.0525,0
E00107991,0.3585,0
E00107992,0,0
E00107993,0,0
