LSOA21CD,TotPopChange_2001_17
E01018410,-12.882
E01018411,-2.5597
E01018412,4.0483
E01018413,-3.6063
E01018414,-9.1618
E01018415,8.293
E01018416,18.2874
E01018417,2.3388
E01018418,0.1334
E01018419,18.6062
E01018420,48.6547
E01018421,-3.7308
E01018422,8.3538
E01018423,0.1359
E01018424,6.326
E01018425,12.4746
E01018426,-1.0204
E01018427,-14.3156
E01018428,-4.1814
E01018429,3.9307
E01018430,-9.7081
E01018431,1.8135
E01018432,-2.979
E01018433,-5.3151
E01018434,-3.4237
E01018435,8.9162
E01018436,-3.3823
E01018437,13.0369
E01018438,-13.4492
E01018439,9.4011
E01018440,50.3866
E01018441,23.5512
E01018443,14.8362
E01018445,27.553
E01018446,-4.9724
E01018447,39.1304
E01018448,11.953
E01018449,-2.1264
E01018450,27.6563
E01018451,-4.2143
E01018452,2.0408
E01018454,10.879
E01018455,-9.4101
E01018456,-8.642
E01018457,50.2392
E01018458,0.3795
E01018459,6.3704
E01018460,-6.0834
E01018461,-7.6429
E01018462,48.9329
E01018463,1.1822
E01018464,5.7365
E01018466,24.0099
E01018468,-10.2864
E01018469,1.6413
E01018470,-10.9607
E01018471,-6.4579
E01018472,-8.947
E01018473,2.7094
E01018474,3.9375
E01018475,8.6585
E01018476,-1.0189
E01018477,14.2663
E01018478,7.7141
E01018479,19.1989
E01018481,0.4585
E01018482,-5.984
E01018483,-5.6088
E01018484,48.111
E01018485,3.2047
E01018486,21.0359
E01018487,19.8732
E01018488,2.7559
E01018489,6.5561
E01018490,-2.4683
E01018491,17.6375
E01018492,-2.9277
E01018493,4.6303
E01018494,8.7079
E01018495,-5.456
E01018496,35.3747
E01018497,8.8869
E01018498,5.7312
E01018499,7.5683
E01018500,-18.272
E01018501,-1.8698
E01018502,22.1017
E01018503,0.1226
E01018504,0.8333
E01018505,1.3258
E01018506,-10.9416
E01018507,-5.2848
E01018508,-1.0033
E01018509,10.4862
E01018510,-9.7356
E01018511,-3.148
E01018512,-1.6365
E01018513,-7.4784
E01018514,15.0685
E01018515,55.2475
E01018516,1.2873
E01018518,-9.6305
E01018519,-1.0519
E01018520,-3.2609
E01018521,-5.2672
E01018522,-9.2654
E01018523,-4.0761
E01018524,-8.1539
E01018525,-10.8966
E01018526,-7.7371
E01018527,-16.3705
E01018528,-1.5456
E01018529,-11.5553
E01018530,7.19
E01018531,10.787
E01018532,-2.2605
E01018533,-3.1725
E01018534,33.9388
E01018535,0.7477
E01018536,0.8596
E01018537,1.6923
E01018538,-4.7619
E01018539,-10.6908
E01018540,-10.8378
E01018541,-5.8172
E01018542,7.3266
E01018543,-0.8234
E01018544,-9.0164
E01018545,-7.1009
E01018546,-4.0291
E01018547,-7.822
E01018548,20.5781
E01018549,-10.6426
E01018550,-12.3901
E01018551,5.7772
E01018552,26.4602
E01018553,20.6052
E01018554,-5.1239
E01018555,-15.4539
E01018556,-7.9054
E01018557,-6.9737
E01018558,-16.2663
E01018559,-16.182
E01018560,-15.289
E01018561,-10.1949
E01018562,-3.7708
E01018565,-8.2468
E01018566,-18.9279
E01018567,-16.3253
E01018568,9.5949
E01018569,-5.5597
E01018570,4.534
E01018571,-7.3014
E01018572,22.3772
E01018573,5.6254
E01018574,16.7595
E01018575,11.7647
E01018576,22.7491
E01018577,10.6054
E01018578,-2.7508
E01018579,9.3779
E01018580,13.7527
E01018581,-11.6369
E01018582,9.5379
E01018583,12.8252
E01018584,10.3058
E01018585,-8.3108
E01018586,18.2951
E01018587,8.8337
E01018588,7.483
E01018589,-1.0685
E01018590,7.8664
E01018591,3.0423
E01018592,6.4
E01018593,1.7049
E01018594,15.3342
E01018595,4.1317
E01018596,22.6866
E01018598,32.0032
E01018599,-7.2968
E01018600,6.5015
E01018601,8.0656
E01018602,16.2565
E01018603,1.811
E01018604,7.6212
E01018605,5.1429
E01018606,18.648
E01018607,-1.6575
E01018608,3.1202
E01018609,-6.1399
E01018610,15.7986
E01018611,5.2923
E01018612,3.9529
E01018613,8.2418
E01018614,21.8134
E01018615,3.9162
E01018616,8.0468
E01018617,-4.6823
E01018618,3.7408
E01018619,11.3534
E01018620,-6.3472
E01018621,-4.3414
E01018622,14.1479
E01018623,1.6455
E01018624,35.7785
E01018625,7.4683
E01018627,4.2339
E01018628,-3.352
E01018629,31.6617
E01018630,-3.1832
E01018631,3.0736
E01018632,-6.3433
E01018633,-7.8726
E01018634,-8.7544
E01018635,10.5177
E01018636,-4.2641
E01018637,29.3478
E01018638,7.4024
E01018639,2.2305
E01018640,-3.7175
E01018641,-8.3461
E01018642,-3.8569
E01018643,12.24
E01018644,1.6284
E01018645,0.0562
E01018646,-1.5348
E01018647,-7.8407
E01018648,4.1524
E01018649,15.2685
E01018650,29.7459
E01018651,14.2558
E01018652,4.4099
E01018653,7.8974
E01018654,1.7473
E01018655,7.265
E01018657,-0.448
E01018658,-14.5263
E01018659,-6.8182
E01018661,6.717
E01018662,-8.1616
E01018663,9.1994
E01018664,-11.0667
E01018665,3.4358
E01018666,-0.6689
E01018667,3.746
E01018668,3.3433
E01018669,0.24
E01018670,2.7015
E01018671,-11.2738
E01018672,2.4073
E01018673,-4.0396
E01018674,4.7283
E01018675,-5.705
E01018676,8.021
E01018677,4.5518
E01018678,-6.006
E01018679,33.4457
E01018680,4.6816
E01018681,-5.3191
E01018682,-5.3524
E01018683,5.1817
E01018684,3.4899
E01018685,12.7711
E01018686,11.0526
E01018687,-5.2929
E01018688,3.1064
E01018689,0.1417
E01018690,-1.0261
E01018691,9.5427
E01018692,13.2551
E01018693,-3.4296
E01018694,7.4527
E01018695,11.7647
E01018696,0.611
E01018697,3.2145
E01018698,-3.3691
E01018699,36.123
E01018700,54.5875
E01018701,-5.0825
E01018702,-2.352
E01018703,19.8293
E01018704,17.8895
E01018705,-7.5519
E01018706,30.8472
E01018707,3.1156
E01018708,4.008
E01018709,-0.5302
E01018710,0.5446
E01018711,-1.7442
E01018712,1.3822
E01018714,33.8431
E01018715,5.8111
E01018716,3.2595
E01018717,0
E01018718,0.4745
E01018719,-2.34
E01018720,-1.3734
E01018721,-2.2932
E01018722,1.084
E01018723,3.0488
E01018724,10.5334
E01018725,5.251
E01018726,2.5358
E01018727,-5.1112
E01018728,-4.9481
E01018729,-6.9699
E01018730,-7.1282
E01018731,26.9122
E01018732,1.2257
E01018733,-17.711
E01018734,-2.0833
E01018735,1.4207
E01018736,18.9088
E01018737,26.2471
E01018738,-3.3744
E01018739,10.2845
E01018740,-8.3836
E01018741,-6.459
E01018742,-6.4731
E01018743,-8.8673
E01018744,4.2447
E01018745,-5.4213
E01018746,6.4848
E01018747,0.3243
E01018748,-2.7684
E01018749,59.0085
E01018750,29.3678
E01018751,-0.694
E01018752,46.2168
E01018753,12.3894
E01018754,0.6592
E01018755,-1.0738
E01018756,0.3151
E01018757,6.5012
E01018759,12.5456
E01018760,4.7819
E01018761,2.4016
E01018762,-3.6784
E01018763,10.4847
E01018764,0.9078
E01018765,-0.3294
E01018766,-1.5309
E01018767,3.0141
E01018768,22.6572
E01018770,9.3942
E01018771,7.8696
E01018772,4.362
E01018773,6.0667
E01018774,6.7114
E01018777,7.9259
E01018778,9.7651
E01018779,13.6664
E01018780,10.9482
E01018781,-10.1496
E01018782,-2.3333
E01018783,5.2425
E01018784,7.3746
E01018785,9.8081
E01018786,9.1597
E01018787,36.5678
E01018788,10.1901
E01018789,-6.917
E01018790,-0.7849
E01018791,-0.7389
E01018792,105.2334
E01018793,-0.7207
E01018794,1.3049
E01018795,-6.7022
E01018796,-5.2793
E01018797,-12.9136
E01018798,1.8767
E01018799,-1.6522
E01018800,-5.5351
E01018803,24.8309
E01018804,28.7679
E01018805,-3.6988
E01018806,5.2934
E01018807,0.6149
E01018808,17.1451
E01018810,-8.9865
E01018811,3.0381
E01018812,51.9126
E01018813,27.9902
E01018814,-13.0517
E01018815,14.2636
E01018816,1.1912
E01018817,0.744
E01018818,7.1017
E01018819,1.6227
E01018820,16.6045
E01018821,22.0199
E01018822,-0.6065
E01018823,-8.3178
E01018824,50.0285
E01018825,11.3872
E01018826,8.7271
E01018827,16.0727
E01018828,1.0899
E01018829,12.8083
E01018830,4.9768
E01018831,14.7401
E01018832,20.8518
E01018833,7.4855
E01018834,37.7852
E01018835,37.4426
E01018836,7.4713
E01018837,46.1862
E01018838,11.5411
E01018839,-3.2663
E01018840,16.1092
E01018841,1.9377
E01018842,3.5206
E01018843,17.52
E01018844,1.2156
E01018845,17.0663
E01018846,-0.2833
E01018847,10.7652
E01018848,18.6521
E01018849,-16.5572
E01018850,-1.1364
E01018851,-7.206
E01018853,32.6914
E01018854,-3.9867
E01018856,-1.3838
E01018857,-10
E01018858,3.4801
E01018859,7.388
E01018860,1.0357
E01018861,9.9713
E01018862,3.0837
E01018863,8.6817
E01018864,22.5634
E01018865,7.3799
E01018866,16.253
E01018868,6.9283
E01018869,14.9692
E01018870,-0.0744
E01018871,2.9955
E01018872,3.7283
E01018873,1.36
E01018874,-7.67
E01018875,0.3028
E01018876,3.8551
E01018877,-0.1343
E01018878,19.3501
E01018879,6.7865
E01018880,10.6949
E01018881,1.7268
E01018882,-1.858
E01018883,13.6119
E01018884,8.6899
E01018885,5.6082
E01018886,27.577
E01018887,3.8755
E01018888,87.0299
E01018889,-0.0753
E01018890,0.2056
E01018891,-5.6671
E01018892,18.923
E01018893,1.3314
E01018894,27.0901
E01018895,24.8194
E01018896,1.7155
E01018897,17.3223
E01018898,7.6096
E01018899,182.8864
E01018900,12.3348
E01018901,46.4399
E01018902,8.1416
E01018903,46.3881
E01018904,9.9648
E01018905,30.1215
E01018906,-8.1633
E01018907,-0.1524
E01018908,20
E01018909,-5.4022
E01018910,18.9916
E01018911,11.1183
E01018912,12.7517
E01018913,28.4281
E01018914,37.3889
E01018915,60.682
E01018916,15.6352
E01018917,8.7843
E01018918,8.7796
E01018919,10.6236
E01018920,0.3346
E01018921,9.2758
E01018922,18.5465
E01018923,8.9723
E01018924,23.0911
E01018925,7.913
E01018926,7.9266
E01018927,28.1009
E01018928,19.1958
E01018929,27.177
E01018930,9.268
E01018931,-10.2184
E01018932,9.074
E01018933,14.1176
E01018934,50.8678
E01018935,66.1569
E01018936,4.9084
E01018937,45.2196
E01018938,6.4375
E01018940,18.4898
E01018941,13.6144
E01018942,1.5132
E01018943,19.8887
E01018944,4.4541
E01018945,-1.7255
E01018946,10.2889
E01018948,15.8793
E01018949,4.0609
E01018950,29.3002
E01018951,10.1839
E01018952,2.8973
E01018953,4.557
E01018954,10.2857
E01018955,4.9597
E01018956,-0.7916
E01018957,-2.5424
E01018958,-17.8
E01018959,1.3803
E01018960,17.9782
E01018961,5.8943
E01018962,-2.5795
E01018965,13.6585
E01018966,2.6047
E01018967,0.655
E01018968,15.1904
E01018969,4.5685
E01018970,-2.0752
E01018971,24.5635
E01018972,20.6311
E01018973,-4.2916
E01018974,20.7833
E01018975,13.3547
E01018976,-1.5413
E01018977,-5.6209
E01018978,22.6766
E01018979,13.5051
E01018980,34.9042
E01018981,26.8817
E01018982,7.3444
E01018983,-0.9363
E01018985,21.6849
E01018986,5.7085
E01018987,1.9531
E01018988,8.2949
E01018989,4.1786
E01018990,2.7655
E01018991,1.7442
E01018992,11.1111
E01018993,1.603
E01018994,1.9207
E01018995,0.0484
E01018996,5.2381
E01018997,-5.5802
E01018998,2.7817
E01018999,9.5573
E01019000,-4.805
E01019001,4.2929
E01019002,-14.0316
E01019003,2.1203
E01019004,-6.6746
E01019005,12.8179
E01019006,9.6928
E01019007,2.9545
E01019008,-11.2314
E01019009,13.943
E01019010,-6.2593
E01019011,3.6785
E01019012,-29.1211
E01019013,52.4226
E01019014,-3.2016
E01019015,3.9314
E01019016,33.3333
E01019018,9.6886
E01019019,12.8223
E01019020,-2.8852
E01019021,-7.07
E01019022,6.7961
E01019023,14.955
E01019024,3.8517
E01019025,30.0154
E01019026,2.3649
E01019027,-7.2581
E01019028,47.1042
E01019029,-6.738
E01019030,22.3151
E01019031,21.5833
E01019032,-7.5374
E01019033,15.2241
E01019034,6.3756
E01019035,6.8895
E01019036,9.8998
E01019037,4.0111
E01019038,-11.0415
E01019039,2.9718
E01019040,7.9191
E01019041,30.1304
E01019042,28.3688
E01019043,31.0686
E01019044,-6.7046
E01019045,85.9254
E01019046,-0.2075
E01019047,20.4209
E01019048,1.5177
E01019050,17.0355
E01019051,4.2341
E01019052,24.3799
E01019053,33.4391
E01019054,14.3532
E01019055,3.9571
E01019056,7.1199
E01019057,6.2257
E01019058,32.7262
E01019059,-8.2099
E01019060,12.9247
E01019061,19.1462
E01019062,33.1214
E01019063,28.6327
E01019064,40.2689
E01019065,8.4732
E01019066,23.8218
E01019067,1.1915
E01019068,0.4459
E01019069,-0.3828
E01019070,35.5239
E01019071,15.6146
E01019072,1.7751
E01019073,9.6394
E01019074,31.002
E01019075,19.7823
E01019076,36.126
E01019077,5.5607
E01019078,-2.4422
E01019079,-1.3843
E01019080,3.436
E01019081,13.7714
E01019082,-2.7759
E01019083,9.3952
E01019084,13.4205
E01019085,18.2865
E01019086,4.7343
E01019087,8.3279
E01019088,20.5195
E01019089,9.609
E01019090,0.6081
E01019091,11.8445
E01019092,-5.2343
E01019093,6.7175
E01019094,27.2782
E01019095,-2.401
E01019096,9.1774
E01019097,-6.3646
E01019098,-0.8403
E01019099,8.3538
E01019100,23.5756
E01019101,-2.2819
E01019102,7.1385
E01019104,-10.1109
E01019106,-2.1798
E01019107,-7.2879
E01019108,-4.4177
E01019109,4.2051
E01019110,-3.6829
E01019111,16.8
E01019112,17.9752
E01019113,13.1976
E01019114,-4.5752
E01019115,2.1672
E01019116,3.3252
E01019117,9.5129
E01019118,7.1815
E01019119,-1.1017
E01019120,-12.8205
E01019121,-9.5121
E01019122,0.1484
E01019123,5.3465
E01019124,1.9707
E01019125,-4.0026
E01019126,-0.5988
E01019127,-5.7422
E01019128,0.5535
E01019129,19.9387
E01019130,3.3394
E01019131,-4.704
E01019132,1.2042
E01019133,3.6411
E01019134,-2.7981
E01019135,-4.0201
E01019136,43.3359
E01019137,10.3072
E01019138,-14.4124
E01019139,6.4412
E01019141,-16.5512
E01019142,-7.4627
E01019143,2.0134
E01019144,-12.1519
E01019145,-5.4642
E01019146,-0.6342
E01019147,-2.0939
E01019148,-10.9772
E01019149,-4.8151
E01019150,-10.2611
E01019151,-8.2061
E01019152,-9.0267
E01019153,-9.4891
E01019154,-12.9552
E01019155,-12.2297
E01019156,-13.6885
E01019157,-11.8533
E01019158,-17.6602
E01019159,-3.0822
E01019160,-7.6058
E01019161,22.1863
E01019162,-7.6574
E01019163,-2.4596
E01019164,4.0872
E01019165,-6.1295
E01019166,-10.6114
E01019167,-18.8923
E01019168,-9.2414
E01019169,0.1387
E01019170,-13.0528
E01019171,-14.0387
E01019172,-11.1337
E01019173,-12.9032
E01019175,-7.5509
E01019176,15.2713
E01019177,-0.6647
E01019178,9.2251
E01019179,-10.2782
E01019180,30.3262
E01019182,-6.1959
E01019184,-10.2442
E01019185,-13.8714
E01019186,-14.6165
E01019187,-6.1691
E01019188,8.1117
E01019189,-3.0571
E01019190,-8.9168
E01019191,-5.2562
E01019192,-6.7955
E01019193,25.6999
E01019194,65.8626
E01019195,0.8088
E01019196,3.0814
E01019197,11.4269
E01019198,0.5882
E01019199,-1.155
E01019200,12.6437
E01019201,8.6559
E01019202,5.1525
E01019203,12.7889
E01019204,-6.25
E01019205,1.8482
E01019206,8.7491
E01019207,-7.1077
E01019208,-0.7204
E01019209,-12.9316
E01019210,10.8146
E01019211,7.8659
E01019212,3.4417
E01019215,4.2847
E01019216,11.749
E01019217,16.4746
E01019218,3.7458
E01019219,7.1006
E01019220,27.0023
E01019221,32.0584
E01019222,30.0853
E01019223,3.7899
E01019224,-3.4466
E01019225,-3.2533
E01019226,12.8134
E01019227,-1.9313
E01019228,8.8904
E01019229,-1.9812
E01019230,0.3285
E01019231,4.4837
E01019232,-8.9019
E01019233,-6.6619
E01019234,8.5349
E01019235,-12.5
E01019236,14.1135
E01019237,6.3319
E01019238,11.6905
E01019239,12.167
E01019240,49.8563
E01019241,17.6391
E01019242,3.0984
E01019243,-4.7973
E01019244,-15.0993
E01019245,4.2062
E01019246,-1.4405
E01019247,-3.8615
E01019248,2.4518
E01019249,2.0284
E01019250,7.6383
E01019251,56.3191
E01019252,-5.5402
E01019253,11.8223
E01019254,-14.7307
E01019255,-10.7001
E01019256,-9.4534
E01019257,11.1198
E01019258,-0.5424
E01019259,-5.8446
E01019260,-3.0719
E01019261,12.3533
E01019262,12.234
E01019264,6.7828
E01019265,-4.1316
E01019266,-3.1361
E01019267,-6.054
E01019269,3.2637
E01019270,-3.3911
E01019271,14.9385
E01019272,-2.6263
E01019273,7.0937
E01019274,-0.5249
E01019275,-8.0543
E01019277,-5.1967
E01019278,9.6906
E01019279,-4.298
E01019280,-6.4977
E01019281,11.6514
E01019282,-8.4475
E01019283,-19.4958
E01019284,-4.8313
E01019285,-5.5917
E01019286,-8.5477
E01019287,-5.8043
E01019288,2.132
E01019289,6.4356
E01019290,-3.2051
E01019291,11.3119
E01019292,-4.3159
E01019293,-8.7262
E01019294,-4.5249
E01019295,0
E01019296,-2.508
E01019298,-1.4122
E01019299,-6.4897
E01019300,13.4398
E01019301,9.2139
E01019302,14.7
E01019303,8.9397
E01019304,-11.9134
E01019305,-6.5619
E01019306,-9.8689
E01019307,20.5614
E01019308,9.2177
E01019309,5.4228
E01019310,1.3393
E01019311,8.1709
E01019312,5.6827
E01019313,-8.6316
E01019314,17.1123
E01019315,9.4807
E01019316,23.9389
E01019317,8.3004
E01019318,9.8039
E01019319,4.8544
E01019320,-1.8246
E01019321,8.5062
E01019322,3.9632
E01019323,8.3712
E01019324,9.375
E01019325,5.1321
E01019326,5.6617
E01019327,13.4673
E01019328,10.4421
E01019329,-7.069
E01019330,0.4905
E01019331,1.9167
E01019332,7.9909
E01019333,31.336
E01019334,-1.8302
E01019335,3.6284
E01019336,16.2399
E01019337,7.2072
E01019338,6.196
E01019339,-5.7163
E01019340,3.2462
E01019343,4.0956
E01019344,-8.3486
E01019345,0.2467
E01019346,-3.501
E01019347,27.0042
E01019348,3.7975
E01019349,9.4719
E01019350,-13.4759
E01019351,-9.6405
E01019352,-2.8206
E01019353,5.11
E01019354,0.0748
E01019355,6.116
E01019356,-15.0557
E01019357,3.8738
E01019358,3.8503
E01019359,7.2546
E01019360,23.9223
E01019361,1.76
E01019362,-9.6585
E01019363,7.0415
E01019364,6.8791
E01019365,0.6055
E01019366,5.9693
E01019368,-6.127
E01019369,-5.2821
E01019370,23.402
E01019371,10.5882
E01019372,3.6044
E01019373,-12.7512
E01019374,-19.6586
E01019375,-10.8142
E01019376,-9.4303
E01019377,5.0641
E01019378,18.7271
E01019379,-1.7615
E01019380,-6.7928
E01019381,1.3446
E01019382,4.3233
E01019383,11.9212
E01019384,13.9505
E01019385,-22.5783
E01019386,11.307
E01019387,4.4682
E01019388,-13.1884
E01019389,17.0911
E01019390,8.1266
E01019391,-7.8323
E01019392,2.981
E01019393,-3.5178
E01019394,9.6408
E01019395,-6.3679
E01019396,-2.4963
E01019397,7.2398
E01019400,-0.3807
E01019401,3.5521
E01019402,1.2763
E01019403,2.2591
E01019404,0.9581
E01019405,15.7509
E01019406,-5.6401
E01019407,19.8302
E01019408,12.3766
E01019409,3.9598
E01019410,-2.2996
E01019411,-5.3015
E01019412,10.2769
E01019413,1.6312
E01019414,-1.2225
E01019415,16.0955
E01019416,-5.2168
E01019417,27.2616
E01019418,24.8031
E01019419,14.817
E01019420,-6.1453
E01019421,0.8898
E01019422,0
E01019423,7.4957
E01019424,6.6063
E01019425,9.0613
E01019426,9.7297
E01019427,22.9634
E01019428,1.9595
E01019429,0.6317
E01019430,19.3357
E01019431,-7.9272
E01019432,2.0116
E01019433,14.6941
E01019434,2.2632
E01019435,29.5008
E01019436,8.7637
E01019437,8.265
E01019438,5.9569
E01019439,-1.6393
E01019440,29.108
E01019441,14.4012
E01019442,13.5095
E01019443,19.4786
E01019444,5.4152
E01019445,9.1371
E01019446,-11.3481
E01019447,2.0889
E01019448,34.8568
E01019449,21.1409
E01019450,-1.6767
E01019451,31.7949
E01019452,0.7822
E01019453,9.6435
E01019454,-1.5033
E01019455,-1.2143
E01019456,31.0226
E01019457,-1.7345
E01019458,37.6959
E01019459,0.7008
E01019460,11.0567
E01019461,-4.9046
E01019462,-0.4792
E01019463,0.6575
E01019464,37.1519
E01019465,0.8576
E01019467,-0.0668
E01019468,6.4449
E01019469,17.876
E01019470,8.8811
E01019471,14.3182
E01019473,-9.7052
E01019474,-6.4849
E01019475,1.2531
E01019476,0.7305
E01019477,1.6614
E01019478,4.186
E01019479,11.2125
E01019480,1.2803
E01019481,10.7112
E01019482,1.9776
E01019483,15.7527
E01019484,6.1722
E01019485,14.8425
E01019486,-13.2365
E01019487,0.4785
E01019488,-4.0494
E01019489,6.239
E01019490,7.802
E01019491,12.2398
E01019492,7.3486
E01019493,-5.8426
E01019495,7.0221
E01019496,58.4887
E01019497,0.0704
E01019498,25.5892
E01019499,10.8861
E01019500,-2.4424
E01019501,-2.1831
E01019502,4.3919
E01019503,21.878
E01019504,-4.0489
E01019505,3.6128
E01019506,9.8709
E01019507,6.3234
E01019508,1.8915
E01019509,22.8164
E01019510,1.6292
