LSOA21CD,EntirehomesPer,BedspacePer
E01018000,0.607533414,3.823047515
E01018001,0.501253133,5.139882889
E01018005,0.74906367,4.590707965
E01018006,1.985111663,11.26943005
E01018007,1.557632399,7.395498392
E01018008,0.829875519,6.100628931
E01018009,1.973684211,10.77396658
E01018010,0.537056928,3.091557669
E01018011,0.374531835,2.925117005
E01018012,0,0.242718447
E01018013,0.34965035,1.989528796
E01018014,0.125786164,0.501952036
E01018015,0.166666667,0.365497076
E01018016,0,0
E01018017,0,0.788530466
E01018019,0.195694716,1.056338028
E01018020,0.938967136,3.657780533
E01018021,0.463678516,0.902777778
E01018022,0.158982512,1.29076087
E01018023,0.807265388,2.092050209
E01018024,0.324149109,1.151315789
E01018025,1.358024691,5.215577191
E01018026,1.070950469,3.439153439
E01018027,0,0.10940919
E01018032,0.355555556,0.99960016
E01018033,0.418410042,1.565029682
E01018034,0.27100271,0.639658849
E01018035,0.3003003,3.039647577
E01018036,0,0.358422939
E01018037,0.161812298,1.082543978
E01018038,0,0.240529164
E01018039,0,0.58224163
E01018040,0.350877193,0.619408121
E01018041,0.377358491,1.091519731
E01018042,0,0.562587904
E01018043,0,0.608166811
E01018044,0,0.223338917
E01018045,2.753872633,7.703488372
E01018047,0,0.263968324
E01018049,0.971922246,3.72160464
E01018050,0,0
E01018051,0.098231827,0.115517905
E01018052,0.213447172,0.42038886
E01018053,0.253807107,2.521459227
E01018054,1.264679313,3.905614321
E01018055,0,0.098814229
E01018056,0.236406619,1.178689298
E01018057,0.55187638,1.507782101
E01018058,0,0
E01018059,0,0
E01018060,0.239520958,1.271186441
E01018061,0.365630713,0.393700787
E01018062,0,0
E01018063,0,0.106875668
E01018064,0.093370682,0.235941801
E01018065,0,0.078833268
E01018066,0.139470014,0.135869565
E01018067,0,0
E01018068,0,0
E01018069,0,0
E01018070,0.10940919,0.2
E01018071,0,0
E01018072,0,0
E01018073,0.180831826,0.15048909
E01018074,0,0
E01018075,0,0.161160355
E01018076,0.177619893,0.804387569
E01018077,0.203252033,0.637619554
E01018078,0.114678899,0.172910663
E01018079,0.121359223,0.12399256
E01018080,0,0
E01018081,0,0
E01018082,0,0
E01018083,0,0
E01018084,0,0
E01018085,0,0
E01018086,0.444444444,1.553672316
E01018087,0,0.17130621
E01018088,0.137174211,0.317460317
E01018090,0,0.096805421
E01018091,0.145137881,1.414790997
E01018092,0.350877193,1.362683438
E01018093,0.254452926,0.756068444
E01018094,0.23557126,0.433604336
E01018095,0,0.2310803
E01018096,0.120627262,0.118906064
E01018097,3.267045455,10.04478567
E01018098,0,0
E01018099,0.336134454,0.805801773
E01018100,0,0.200668896
E01018101,0,0.55401662
E01018103,0,0
E01018104,0,0
E01018105,0,0
E01018106,0,0
E01018107,0,0
E01018108,0,0
E01018109,0,0
E01018110,0.167364017,0.365096751
E01018111,0.093984962,0.162999185
E01018113,0,0
E01018115,1.018675722,2.336650801
E01018116,0,0.163666121
E01018117,0.344827586,0.760233918
E01018118,0,0
E01018119,0.41958042,1.41426046
E01018120,0,0.165016502
E01018121,0.548446069,0.897531788
E01018122,0,0
E01018123,0,0.474495848
E01018124,0,0.102564103
E01018125,0.154083205,1.044386423
E01018126,0.695410292,0.749711649
E01018127,0.600600601,1.453104359
E01018128,0.165289256,2.455546147
E01018129,0.129701686,0.610873549
E01018130,0.477897252,0.945273632
E01018131,0,0.197889182
E01018133,0.146842878,0.244648318
E01018134,0,0.107296137
E01018136,0.562587904,2.397660819
E01018137,0.133155792,0.674157303
E01018138,0.268336315,1.059419622
E01018139,0,0.183598531
E01018140,0,0.415627598
E01018141,0.275482094,0.727713766
E01018142,0.151975684,0.202565834
E01018143,0,0.230946882
E01018144,0,0.056148231
E01018145,0,0
E01018146,0.251889169,0.753295669
E01018147,0,0.117924528
E01018148,0.09354537,0.352236703
E01018149,0,0
E01018150,0.143678161,0.578034682
E01018152,0.321543408,0.540906018
E01018153,0.855745721,1.857225769
E01018154,0.089285714,0.406834825
E01018155,0,0
E01018156,0.132275132,0.569981001
E01018157,0.114025086,0.637522769
E01018158,0.103519669,0.530660377
E01018159,0.145985401,0.176886792
E01018160,0,0
E01018161,0,0
E01018162,0,0.27835769
E01018163,0,0
E01018164,0,0.15936255
E01018165,0,0.164203612
E01018166,0,0
E01018167,0,0.135317997
E01018168,0.377643505,1.317582917
E01018169,0.317124736,0.999565406
E01018170,0,0
E01018171,0.283286119,0.614250614
E01018172,0.443786982,0.548696845
E01018173,0.189753321,0.176522507
E01018174,0,0.594844679
E01018175,0,0
E01018176,0,0
E01018177,0,0.207612457
E01018178,0,0
E01018179,0,0
E01018180,0,0
E01018182,0.166389351,0.144196107
E01018183,0,0
E01018184,0.19379845,0.163934426
E01018185,0.259067358,0.393700787
E01018186,0,0.121580547
E01018187,1.160092807,4.170661553
E01018188,0.151057402,0.283687943
E01018189,0.198807157,0.158102767
E01018190,0,0
E01018191,0,0
E01018192,0.243902439,0.833333333
E01018193,0,0
E01018194,0.162601626,1.759755164
E01018195,0,0
E01018196,1.013513514,2.437223043
E01018197,0,0.144927536
E01018198,0.274725275,0.608272506
E01018199,0.293255132,0.56710775
E01018200,0.147492625,0.468658465
E01018201,0,0
E01018202,0.745156483,1.028101439
E01018203,0.120627262,0.898520085
E01018204,0.348432056,0.914848698
E01018205,0.111856823,0.219659528
E01018206,0.722021661,1.533873029
E01018207,0,0.393184797
E01018208,0.108108108,0.590104403
E01018209,0,0
E01018210,0,0
E01018211,0.12755102,0.500250125
E01018212,0,0
E01018213,0.242424242,0.507099391
E01018214,0,0
E01018215,0.162601626,0.273224044
E01018216,0,0.079333598
E01018217,0.132450331,1.055245189
E01018218,0.134228188,1.048340128
E01018219,0.317965024,0.704225352
E01018220,0.791139241,2.402826855
E01018221,0,0.061050061
E01018222,0.331674959,0.49088359
E01018223,0.23557126,0.898520085
E01018224,0.324675325,1.379310345
E01018225,0.393700787,1.731160896
E01018226,0,0
E01018227,0,0.204498978
E01018228,0.292825769,0.743494424
E01018231,0.877192982,1.696606786
E01018232,0.302724521,0.893255918
E01018233,0,0.829081633
E01018234,0.135869565,0.991940484
E01018235,0,1.196888091
E01018236,0,0.459136823
E01018237,0.31496063,0.959561343
E01018238,0.328407225,0.827586207
E01018239,0.318979266,1.647989453
E01018240,0.902527076,2.158828065
E01018241,0,0
E01018242,0.134589502,1.307189542
E01018243,0.580551524,1.951219512
E01018244,0.24968789,1.164822365
E01018245,0.135501355,0.118835413
E01018246,0.276243094,0.561447286
E01018247,2.046035806,7.37704918
E01018248,0.238095238,0.491199345
E01018251,0,0.26642984
E01018252,1.461038961,4.089219331
E01018253,0,1.107325383
E01018254,0.210970464,2.007648184
E01018255,0.416666667,1.178603808
E01018256,0.562324274,2.777777778
E01018257,0.312989045,0.876010782
E01018258,0,0.370828183
E01018259,0.491803279,1.89171559
E01018260,0.763358779,1.80319423
E01018262,0.356506239,0.717360115
E01018263,0.933125972,2.113156101
E01018264,0.282485876,1.076630779
E01018265,0.269905533,0.411039342
E01018267,0.473933649,1.035375324
E01018268,0.598086124,2.166420483
E01018269,0,0.121654501
E01018270,0.415800416,1.25
E01018271,0.15037594,0.839328537
E01018272,0.5,2.176781003
E01018273,0.131926121,1.164483261
E01018274,0.423728814,1.348747592
E01018275,0.42408821,0.852799407
E01018276,0.158982512,0.264200793
E01018277,0.744416873,2.476609796
E01018278,0,0.746268657
E01018279,0,0.06035003
E01018280,0,0.806451613
E01018281,0.142247511,0.36652413
E01018282,0,0
E01018283,0.602409639,0.76394194
E01018284,0.166112957,0.29455081
E01018285,0,0
E01018286,0.439882698,1.420630019
E01018287,1.008403361,3.836734694
E01018288,0.515463918,1.02281668
E01018289,0.367647059,1.023890785
E01018290,0.095419847,0.242326333
E01018291,0.788954635,1.721170396
E01018292,0,1.936289819
E01018293,0.559440559,1.250781739
E01018294,0.319148936,0.779076238
E01018295,0,1.315037164
E01018296,0.420168067,2.915451895
E01018297,0.862068966,3.548034934
E01018298,0.140056022,0.700525394
E01018299,0.198412698,1.03626943
E01018300,0.896057348,2.009646302
E01018301,0.167504188,0.634249471
E01018302,0.468018721,0.842514582
E01018303,0.729927007,1.423785595
E01018304,0.525210084,1.687956204
E01018305,0.178890877,0.453172205
E01018306,0.31152648,0.444444444
E01018307,0.210304942,0.568181818
E01018308,0.554938957,2.325581395
E01018309,0.294985251,0.862068966
E01018310,0.456621005,0.577367206
E01018311,0,0
E01018312,0,0.065530799
E01018313,0.486223663,1.602330663
E01018314,0,0
E01018315,0.344827586,0.492610837
E01018316,0,0
E01018317,0,0
E01018319,1.174345077,5.031446541
E01018320,0,0
E01018321,0,0.311041991
E01018322,0,0
E01018323,1.107594937,3.203074952
E01018324,0.700525394,2.886750555
E01018325,0.160771704,0.543478261
E01018328,1.380670611,4.182509506
E01018330,0.392156863,2.396053559
E01018331,1.486988848,6.976744186
E01018332,0.790513834,2.507232401
E01018333,0.695410292,1.963267891
E01018334,0.140252454,0.444444444
E01018335,0.396825397,1.302183072
E01018336,0,0
E01018337,0.350262697,1.616628176
E01018338,0,0.171919771
E01018339,0.763358779,1.914414414
E01018340,1.293661061,4.776119403
E01018341,0.559701493,2.173913043
E01018342,2.129719264,8.019911504
E01018343,1.590909091,6.587202008
E01018344,1.138716356,3.547209181
E01018345,0.767754319,1.534919417
E01018346,0.307692308,2.549019608
E01018347,0,0.14803849
E01018349,0.382653061,1.3016412
E01018350,0.214132762,1.149954002
E01018351,0,0.274725275
E01018352,0.539956803,2.394586153
E01018353,0.152439024,0.933955971
E01018354,0.442477876,0.881316099
E01018355,0.288184438,0.993612491
E01018356,1.931034483,3.137710633
E01018357,0.366300366,1.765571359
E01018358,0.571428571,1.547987616
E01018359,0.221238938,1.706161137
E01018360,0.321888412,1.166380789
E01018361,1.234567901,3.344709898
E01018362,0.306278714,0.922874094
E01018363,0,1.143946616
E01018364,0,0
E01018365,0.101936799,0.887573964
E01018366,0.890207715,3.578663065
E01018367,0.435729847,1.591895803
E01018368,0.290275762,2.149178255
E01018369,1.459854015,2.096680256
E01018370,1.047904192,3.944174757
E01018371,0.309917355,2.155963303
E01018372,1.18226601,3.76007162
E01018373,1.273261508,3.553756185
E01018374,0.490196078,1.304347826
E01018375,0.332963374,1.68444694
E01018376,0.887573964,2.181400689
E01018377,0.228832952,1.895306859
E01018378,0.345423143,1.229823213
E01018379,0.314465409,1.214285714
E01018380,0,0.088183422
E01018381,0.182149362,0.869565217
E01018382,0.890868597,3.299492386
E01018383,0,0.343642612
E01018384,0.465838509,1.56143924
E01018385,0.341296928,0.611932687
E01018386,0,0.079554495
E01018387,0,0
E01018388,0,0
E01018389,0.115606936,0.320684126
E01018390,0,0
E01018391,0.090991811,0.116867939
E01018392,0,0.274725275
E01018395,0.108695652,0.279459711
E01018396,0,0
E01018397,0,0.097703957
E01018398,0.125628141,0.279524808
E01018399,0.422386484,1.735928459
E01018400,0,0
E01018401,0,0
E01018402,0.53667263,1.612903226
E01018403,0,0.074990626
E01018404,0.462249615,0.890410959
E01018405,0,0.525920361
E01018406,1.09375,2.247191011
E01018407,0.147710487,0.32488629
E01018408,0,0
E01018409,0,0
E01018410,0,0
E01018411,0.196463654,0.339847069
E01018412,0.686813187,1.346389229
E01018413,0,0.77170418
E01018414,0,0.127713921
E01018415,0.114678899,0.23242301
E01018416,0,0.158730159
E01018417,0,0.121654501
E01018418,0.134952767,0.131147541
E01018419,0,0
E01018420,0,0.318471338
E01018421,0,0
E01018422,0.320512821,1.510574018
E01018423,0,0
E01018424,0,0.119474313
E01018425,0,0
E01018426,0,0
E01018427,0,0
E01018428,0.157977883,0.773395205
E01018429,0,0
E01018430,0,0
E01018431,0.171232877,0.620155039
E01018432,0,0
E01018433,0,0
E01018434,0,0.149031297
E01018435,0.257400257,0.827015851
E01018436,0,0
E01018437,0,0.12755102
E01018438,0,0.151860289
E01018439,0.110497238,0.553191489
E01018440,0,0
E01018441,0,0
E01018443,0,0.046860356
E01018445,0.460299194,1.50225338
E01018446,0,0
E01018447,0.463499421,0.953336678
E01018448,0.377833753,1.097631427
E01018449,0.483091787,1.599086236
E01018450,0.57096248,1.716124419
E01018451,0,0
E01018452,0,0
E01018454,0.132802125,0.192678227
E01018455,0,0.446096654
E01018456,0.152905199,0.309837335
E01018457,0.674915636,1.474530831
E01018458,0.293542074,0.815100815
E01018459,0.185185185,0.830449827
E01018460,0,0.070621469
E01018461,0,0.390879479
E01018462,0.487804878,1.055806938
E01018463,0,0
E01018464,0.126103405,4.930006086
E01018466,0.236966825,0.540990429
E01018468,0,0
E01018469,0,0
E01018470,0.123152709,0.75865339
E01018471,0,0
E01018472,0,0
E01018473,0,0
E01018474,0,0
E01018475,0,0
E01018476,0,0
E01018477,0,0
E01018478,0,0.219538968
E01018479,0.091324201,0.310559006
E01018481,2.074235808,3.954522986
E01018482,0,0
E01018483,0.15037594,1.858470336
E01018484,0,0.08841733
E01018485,0.155520995,0.698856417
E01018486,1.285046729,4.853205512
E01018487,0.121654501,1.898380793
E01018488,0.291970803,0.99626401
E01018489,0.583941606,3.014184397
E01018490,0,0.258531541
E01018491,0,0.173310225
E01018492,0,0
E01018493,0,0
E01018494,0.25083612,0.324780773
E01018495,0,0
E01018496,0,0
E01018497,0.309597523,1.167315175
E01018498,0,0.12300123
E01018499,0,0
E01018500,0,0.415973378
E01018501,0.355029586,1.739690722
E01018502,0,0.136332652
E01018503,0.133155792,0.115473441
E01018504,0.426894344,1.222493888
E01018505,0,0.163532298
E01018506,0,0
E01018507,0,0
E01018508,0.163934426,0.385356455
E01018509,0.171821306,0.34965035
E01018510,0,0.23054755
E01018511,0,0
E01018512,0,0
E01018513,0,0
E01018514,1.444788442,3.453103126
E01018515,0.826446281,2.009405729
E01018516,0.278164117,0.760938491
E01018518,0.278164117,0.800985829
E01018519,0.129198966,0.423728814
E01018520,0,0.045167118
E01018521,0,0
E01018522,0,0
E01018523,0,0
E01018524,0,0
E01018525,0,0
E01018526,0,0.383141762
E01018527,0,0
E01018528,0,0.276395799
E01018529,0,0
E01018530,0.172413793,0.89347079
E01018531,0,0
E01018532,0.222717149,0.63525675
E01018533,0,0
E01018534,0,0.119094879
E01018535,0,0.361663653
E01018536,0.58411215,1.702877275
E01018537,0.299102692,1.265822785
E01018538,0,0.418410042
E01018539,0.189035917,0.511945392
E01018540,0,0.203804348
E01018541,0,0.290275762
E01018542,0,0
E01018543,0,0
E01018544,0,0
E01018545,0.11682243,0.321888412
E01018546,0,0
E01018547,0,0
E01018548,0,0.239808153
E01018549,0,0.068212824
E01018550,0,0.354924579
E01018551,0.27027027,0.699300699
E01018552,0,0.223713647
E01018553,0,0.228440891
E01018554,0,1.299907149
E01018555,0,0
E01018556,0,0.14114326
E01018557,0,0
E01018558,0,0
E01018559,0,0
E01018560,0,0
E01018561,0,0
E01018562,0,0
E01018565,0,0
E01018566,0.163934426,0.476190476
E01018567,0,0.142755175
E01018568,0,0
E01018569,0,0
E01018570,0.15576324,1.839684625
E01018571,0.144300144,1.728024042
E01018572,0.372670807,0.692840647
E01018573,0.417827298,1.379310345
E01018574,0.090826521,1.240310078
E01018575,0.163934426,0.300978179
E01018576,0.693756194,2.27021041
E01018577,0.087183958,0.513039761
E01018578,0.376647834,1.233552632
E01018579,0,0.158982512
E01018580,0.348432056,1.042810099
E01018581,0.137174211,0.250156348
E01018582,0.452898551,0.712025316
E01018583,0.122249389,0.781657113
E01018584,0,0
E01018585,0,0.1447178
E01018586,0.455062571,1.16514691
E01018587,0.270635995,0.669914738
E01018588,0.152207002,0.723684211
E01018589,0.156985871,0.300842359
E01018590,0.245398773,0.948103792
E01018591,0.622775801,3.531914894
E01018592,0,0.739957717
E01018593,0,0.054884742
E01018594,0,0.487012987
E01018595,0,0
E01018596,0.211864407,0.439453125
E01018598,1.146496815,5.063938619
E01018599,0,0
E01018600,0.281690141,0.935125658
E01018601,0.301204819,1.334044824
E01018602,0.207253886,1.183431953
E01018603,0,0.223713647
E01018604,0,0.506512301
E01018605,0.390625,0.715563506
E01018606,0.55187638,2.960969044
E01018607,0.189753321,0.853374709
E01018608,0.174825175,0.864553314
E01018609,0,0.351082504
E01018610,0.105820106,0.657894737
E01018611,0,0
E01018612,0,0.138312586
E01018613,0.129032258,0.365630713
E01018614,0,0.111172874
E01018615,0.161290323,1.583710407
E01018616,0.303490137,0.519480519
E01018617,0,0.427350427
E01018618,0,0.194174757
E01018619,0,0
E01018620,0,0
E01018621,0,0
E01018622,0.496277916,2.160493827
E01018623,0.134770889,0.484429066
E01018624,0.801924619,3.927492447
E01018625,0,0.269360269
E01018627,0.103199174,0.354191263
E01018628,0.303490137,0.512820513
E01018629,0.114547537,0.532765051
E01018630,0.151975684,0.634920635
E01018631,0.136239782,0.370919881
E01018632,0,0.116482236
E01018633,0,0
E01018634,0,0
E01018635,0,0.570497148
E01018636,0,0
E01018637,0.131406045,0.52742616
E01018638,0.143884892,0.255427842
E01018639,0,0
E01018640,0,0
E01018641,0,0.060496068
E01018642,0,0
E01018643,0,0
E01018644,0,0
E01018645,0,0.162513543
E01018646,0,0.117233294
E01018647,0,0.136147039
E01018648,1.53698367,5.280259951
E01018649,0.157232704,0.437317784
E01018650,0.772200772,1.478415139
E01018651,0.181818182,1.35218193
E01018652,0,0.507614213
E01018653,0.105708245,0.55401662
E01018654,1.470588235,2.359641985
E01018655,0.378310214,0.390370852
E01018657,0,0.337552743
E01018658,0,0
E01018659,0,0
E01018661,0.722021661,1.844090528
E01018662,0.199600798,0.386996904
E01018663,0,0
E01018664,0,0.698324022
E01018665,0,0.17905103
E01018666,0.394736842,0.892857143
