OA21CD,SMEDebt
E00173626,2420.23
E00173627,1638.19
E00173629,1055.37
E00173630,1333.07
E00173631,1200.59
E00173633,1022.74
E00173635,1482.94
E00173636,1108.79
E00173637,943.78
E00173638,852.93
E00173639,2311.48
E00173640,11135.62
E00173641,2329.15
E00173642,1094.33
E00173643,1612.7
E00173644,1118.85
E00173645,1605.02
E00173646,991.12
E00173648,173.06
E00173649,262.86
E00173651,276.02
E00173652,231.25
E00173653,1054.66
E00173654,1719.66
E00173655,1032.2
E00173657,416.85
E00173658,2674.41
E00173660,1908.97
E00173662,3533.46
E00173663,1641.63
E00173665,2818.87
E00173666,1323.08
E00173668,1372.76
E00173669,1498.73
E00173671,1482.46
E00173676,1885.01
E00173679,2211.8
E00173680,2602.8
E00173682,2421.45
E00173683,2721.99
E00173685,3041.95
E00173686,2929.47
E00173690,3727.23
E00173693,2603.84
E00173694,3951.82
E00173696,2067.08
E00173697,4948.29
E00173699,4912.06
E00173700,994.67
E00173702,801.11
E00173705,795.94
E00173708,2444.35
E00173710,2683.68
E00173711,0
E00173712,0
E00173714,3853.75
E00173715,2394.74
E00173716,1919.96
E00173717,1316.62
E00173718,4726.92
E00173719,4787.8
E00173720,2838.42
E00173721,4554.3
E00173722,2783.07
E00173723,3314.63
E00173724,0
E00173725,10919.66
E00173726,11275.01
E00173727,397.9
E00173728,4300.77
E00173729,2693.3
E00173730,2002.08
E00173731,7375.94
E00173732,2963.39
E00173733,4789.82
E00173734,2957.6
E00173735,3674.61
E00173736,3081.26
E00173737,8592.34
E00173738,5501.87
E00173739,4190.17
E00173740,2353.78
E00173741,3356.86
E00173742,1780.84
E00173743,2675.15
E00173744,2469.72
E00173745,1040.69
E00173746,1354.07
E00173747,1310.27
E00173748,998.33
E00173749,2629.49
E00173750,3236.67
E00173751,3441.56
E00173752,2033.85
E00173753,748.33
E00173754,1897.79
E00173756,1526.47
E00173757,1006.36
E00173758,1093.13
E00173759,1279.85
E00173760,1222.3
E00173763,1105.27
E00173764,1113.75
E00173765,1770.71
E00173766,1813.2
E00173767,1103.85
E00173768,827.67
E00173769,2768.7
E00173772,2232.49
E00173773,2563.48
E00173774,1125.21
E00173776,2094.54
E00173777,2462.81
E00173778,1672.01
E00173779,1512.16
E00173780,1540.85
E00173785,3674.6
E00173786,1544.97
E00173787,3605.67
E00173788,3486.85
E00173789,3689.69
E00173791,1926.15
E00173792,2379.24
E00173793,1810.61
E00173794,1601.42
E00173795,2187.16
E00173797,1660.47
E00173798,4726.87
E00173799,3264.59
E00173800,1821.56
E00173801,1819.5
E00173802,2295.07
E00173803,2092.43
E00173804,1471.53
E00173805,1746.85
E00173806,1186.64
E00173807,2273.9
E00173808,2148.56
E00173809,2301.66
E00173810,623.46
E00173812,5430.52
E00173813,3063.32
E00173816,566.15
E00173817,1028.19
E00173819,592.13
E00173820,723.16
E00173821,6245.78
E00173822,645.43
E00173823,449.34
E00173824,2054.04
E00173825,2661.94
E00173826,1742.58
E00173827,6248.83
E00173828,3502.81
E00173829,2984.95
E00173830,0
E00173831,0
E00173832,3107.07
E00173833,2700.74
E00173834,3064.32
E00173835,759.51
E00173837,238.66
E00173838,506.05
E00173839,1083.34
E00173840,841.84
E00173841,739.61
E00173842,103.78
E00173843,4437.31
E00173844,769.13
E00173845,729.85
E00173846,939.86
E00173847,462
E00173848,838.8
E00173849,527.31
E00173853,1839.84
E00173856,6659.1
E00173860,8390.47
E00173861,7385.09
E00173862,484.69
E00173863,3434.75
E00173864,379.78
E00173865,736.88
E00173866,356.74
E00173867,291.44
E00173868,311.22
E00173869,291.3
E00173870,1217.9
E00173871,333.94
E00173872,298.33
E00173873,393.53
E00173874,1502.96
E00173875,306
E00173876,487.96
E00173877,628.77
E00173878,4267.06
E00173879,2247.54
E00173880,2179.87
E00173881,4771.66
E00173882,2907.65
E00173883,389.7
E00173884,472.42
E00173885,890.85
E00173886,1890.52
E00173887,1357.18
E00173888,2098.86
E00173889,375.76
E00173890,272.32
E00173891,622.05
E00173892,810.7
E00173893,247.37
E00173894,2082.92
E00173895,429.67
E00173896,3094.6
E00173897,2939.32
E00173898,430.02
E00173899,346.23
E00173900,315.47
E00173901,278.69
E00173902,430.49
E00173903,657.83
E00173904,280.39
E00173905,628.19
E00173906,2613.26
E00173907,1324.46
E00173908,554.1
E00173909,988.73
E00173910,571.14
E00173911,516.61
E00173912,721.57
E00173913,3852.93
E00173914,432.6
E00173915,1439.63
E00173916,1369.24
E00173918,1529.14
E00173920,1949.66
E00173921,2565.3
E00173922,1737.68
E00173923,1804.41
E00173924,2506.12
E00173930,2167.94
E00173931,1912.51
E00173932,1349.44
E00173933,1438.63
E00173934,1716.02
E00173935,1343.91
E00173936,2818.09
E00173937,2360.62
E00173938,2352.58
E00173940,1147.07
E00173941,903.35
E00173942,1288.96
E00173943,998.46
E00173944,1388.41
E00173945,977.58
E00173947,2509.94
E00173948,2035.71
E00173949,1431.54
E00173950,2336.56
E00173951,1094.71
E00173952,1552.66
E00173953,2049.94
E00173954,1579.6
E00173955,2848.35
E00173956,1758.09
E00173957,793.42
E00173959,562.69
E00173960,1141.5
E00173961,1165.19
E00173962,1189.9
E00173963,908.86
E00173966,757.37
E00173967,498.58
E00173968,1258.46
E00173969,317.37
E00173970,1186.04
E00173971,1827.52
E00173972,2459.42
E00173973,3360.5
E00173974,3087.21
E00173975,3199.29
E00173976,2904.97
E00173977,1036.71
E00173978,1944.63
E00173979,715.98
E00173980,774.49
E00173981,1235.97
E00173982,4307.73
E00173983,1840.73
E00173984,4079.22
E00173985,1674.63
E00173986,1634.55
E00173987,2101.38
E00173988,1030.81
E00173989,1978.78
E00173990,2325.15
E00173991,1001.47
E00173992,2615.82
E00173993,757.61
E00173994,1105.13
E00173995,881.7
E00173996,1337.83
E00173997,468.66
E00173998,1632.9
E00173999,227.13
E00174000,494.25
E00174001,236.96
E00174002,212.91
E00174003,224.87
E00174004,3218.79
E00174005,2139.1
E00174006,92.6
E00174007,1810.99
E00174008,654.32
E00174010,857.64
E00174011,975.52
E00174013,746.29
E00174015,1077.98
E00174016,1308.15
E00174019,485.06
E00174022,1457.71
E00174024,1608.19
E00174025,944.3
E00174027,740.52
E00174029,1530.8
E00174030,1975.11
E00174035,2656.23
E00174036,895.1
E00174038,1040.61
E00174043,2961.03
E00174044,1732.18
E00174046,1409.75
E00174053,2735.21
E00174058,1470.52
E00174060,1005.42
E00174061,777.2
E00174062,2136.55
E00174063,2054.57
E00174064,1510.7
E00174065,1927.41
E00174066,7277.46
E00174067,1841.32
E00174068,1825.07
E00174069,1622.55
E00174070,1523.33
E00174071,1112.5
E00174072,7853.18
E00174073,6052.48
E00174074,5703
E00174075,2400.93
E00174076,3408.64
E00174077,1760.3
E00174078,1393.85
E00174079,1532.42
E00174080,7836.88
E00174081,1815.55
E00174082,4243.74
E00174083,601.48
E00174084,351.8
E00174085,533.83
E00174086,502.19
E00174087,561.36
E00174088,405.12
E00174089,1574.92
E00174090,461.24
E00174091,366.17
E00174092,392.32
E00174093,450.18
E00174094,581.24
E00174095,534.2
E00174096,2098.59
E00174097,528.64
E00174098,428.87
E00174100,986.7
E00174101,592.53
E00174102,1084.47
E00174103,605.98
E00174104,1111.76
E00174106,3414.38
E00174107,780.51
E00174108,752.4
E00174109,1108.76
E00174110,3650.56
E00174111,5216.38
E00174112,5866.69
E00174113,2713.61
E00174114,1168.58
E00174115,3262.63
E00174116,747.17
E00174117,516.74
E00174118,285.7
E00174119,11529.41
E00174120,509.22
E00174121,1580.6
E00174122,2605.14
E00174123,2181.67
E00174124,629.34
E00174125,1215.88
E00174126,1895.78
E00174127,1135.71
E00174128,436.76
E00174129,410.97
E00174130,544.04
E00174132,401.44
E00174133,719.16
E00174134,396.88
E00174135,1073.83
E00174136,11710.19
E00174137,841.88
E00174139,526.13
E00174140,1162.75
E00174141,1297.89
E00174142,228.23
E00174143,174.08
E00174144,213.27
E00174145,5742.94
E00174147,7488.8
E00174148,4333.04
E00174149,3807.55
E00174150,4845.39
E00174152,3463.72
E00174153,3953.97
E00174155,508.92
E00174156,1416.05
E00174157,379.42
E00174158,444.27
E00174159,972.59
E00174160,3145.95
E00174162,475.3
E00174163,957.45
E00174164,786.72
E00174165,3819.37
E00174166,340.14
E00174168,1049.21
E00174169,962.37
E00174170,973.08
E00174172,1311.76
E00174174,1955.76
E00174175,1179.63
E00174176,1002.69
E00174177,1045.66
E00174178,1928.32
E00174179,761.1
E00174180,650.98
E00174181,1063.59
E00174182,669.39
E00174183,1319.27
E00174186,225.43
E00174187,181.38
E00174188,3941.57
E00174189,681.85
E00174190,1228.65
E00174191,780.28
E00174194,818.77
E00174195,1023.22
E00174196,791.83
E00174197,1293.29
E00174198,796.48
E00174199,647.68
E00174200,1378.82
E00174201,2676.86
E00174202,6898.34
E00174203,2219.25
E00174204,3781.18
E00174205,5173.53
E00174206,11209.77
E00174207,9703.72
E00174208,6587.96
E00174209,2248.67
E00174210,500.23
E00174211,826.21
E00174212,1303.09
E00174214,2149.56
E00174215,1811.18
E00174218,1810.07
E00174220,16242.56
E00174221,3082.62
E00174225,6896.33
E00174226,770.74
E00174228,703.4
E00174229,2604.33
E00174231,2859.33
E00174232,6000.18
E00174234,4734.57
E00174237,721.73
E00174239,1828.22
E00174243,11711.75
E00174245,4040.76
E00174246,725.85
E00174248,7049.35
E00174249,5331.46
E00174251,1355.78
E00174253,2190.46
E00174254,1596.79
E00174256,3810.17
E00174257,1728.57
E00174259,885.28
E00174260,2115.14
E00174262,3940.58
E00174263,1936.12
E00174266,3113.28
E00174267,3652.86
E00174269,2281.13
E00174270,3598.98
E00174271,1023.38
E00174272,1304.95
E00174273,1357.35
E00174275,2946.1
E00174276,1885.35
E00174277,3802.02
E00174278,887.99
E00174279,2592.04
E00174280,1826.65
E00174281,693.06
E00174282,62.05
E00174283,740.33
E00174284,3173.78
E00174286,712.86
E00174287,5419.84
E00174288,7261.67
E00174289,1663.68
E00174290,955.46
E00174291,789.29
E00174292,303.54
E00174293,8800.8
E00174294,4087.11
E00174295,20587.91
E00174296,20792.97
E00174298,6084.47
E00174299,8377.6
E00174300,5084.69
E00174302,1603
E00174303,1591.96
E00174304,1510.18
E00174305,1835.41
E00174306,795.85
E00174307,5870.91
E00174309,4558.07
E00174311,1461.03
E00174312,1725.3
E00174313,1117.83
E00174314,1085.6
E00174315,1228.89
E00174316,4249.39
E00174317,1941.66
E00174318,617.14
E00174319,1493.94
E00174320,2067.37
E00174321,3910.12
E00174322,6905.23
E00174323,368.11
E00174324,32349.31
E00174325,1919.85
E00174326,1889.36
E00174327,1471.95
E00174328,490.29
E00174329,595.52
E00174331,4550.84
E00174332,807.43
E00174333,570.97
E00174334,1657.27
E00174335,2546.36
E00174336,3302.37
E00174337,5318.38
E00174338,5008.96
E00174339,4617.68
E00174340,829.33
E00174341,2035.72
E00174342,2048.79
E00174343,859.18
E00174344,5591.15
E00174345,3457.65
E00174346,3837.12
E00174347,322.33
E00174348,1852.39
E00174350,2001.94
E00174352,3017.83
E00174354,2486.15
E00174355,3119.87
E00174357,3614.37
E00174360,3070.62
E00174361,512.15
E00174363,3631.06
E00174364,6622.04
E00174366,3125.74
E00174368,3708.93
E00174369,761.07
E00174371,2230.92
E00174372,3628.76
E00174374,1585.59
E00174375,2883.14
E00174377,1838.59
E00174378,3173.64
E00174380,367.23
E00174383,379.36
E00174388,367.38
E00174389,5744.76
E00174391,772.51
E00174397,3697.77
E00174399,1040.44
E00174400,3787.64
E00174402,404.56
E00174403,2110.87
E00174406,3181.76
E00174408,3810.71
E00174410,3217.56
E00174411,2475.37
E00174413,3087.3
E00174414,3288.03
E00174417,2929.34
E00174419,2283.12
E00174420,2533.1
E00174422,2171.01
E00174424,2184.29
E00174425,2667.75
E00174427,1038.45
E00174428,2166.46
E00174430,1516.59
E00174431,2088.23
E00174433,711.17
E00174434,729.98
E00174436,938.93
E00174439,0
E00174441,0
E00174442,0
E00174444,0
E00174447,0
E00174448,0
E00174450,2024.75
E00174452,0
E00174453,832.54
E00174455,0
E00174456,0
E00174458,3482.25
E00174461,0
E00174462,0
E00174464,591.67
E00174466,0
E00174467,1482.52
E00174470,598.99
E00174472,1213.8
E00174473,619.81
E00174476,1110.76
E00174478,824.39
E00174480,1521.97
E00174481,502.84
E00174483,6436.82
E00174484,14671.52
E00174486,17931.43
E00174487,9303.8
E00174489,3629.79
E00174490,3823.36
E00174492,5544.97
E00174494,3100.33
E00174495,2739.37
E00174497,2731
E00174498,4345.86
E00174500,3855.98
E00174501,1936.85
E00174503,2425.6
E00174506,2648.86
E00174508,1352.73
E00174509,1808.84
E00174511,1450.03
E00174512,18925.95
E00174514,2652.1
E00174515,1308.81
E00174517,1981.33
E00174518,2422.16
E00174520,3870.06
E00174522,462.39
E00174523,3728.3
E00174525,3393.09
E00174526,921.66
E00174528,936.98
E00174529,4117.42
E00174534,6954.2
E00174536,2731.66
E00174537,522.72
E00174539,493.37
E00174540,486.38
E00174542,646.43
E00174543,377.42
E00174545,1391.47
E00174548,3574
E00174550,5215
E00174554,3070.66
E00174556,10304.22
E00174557,7034.15
E00174559,1665.92
E00174561,4682.17
E00174562,5289.66
E00174563,4967.09
E00174565,4055.68
E00174566,6412.8
E00174567,5783.24
E00174568,4732.5
E00174569,2827.06
E00174570,1555.62
E00174571,3924.93
E00174572,4344.72
E00174573,3002.81
E00174575,4446.4
E00174576,402.28
E00174577,505.43
E00174578,492.57
E00174579,1150.27
E00174581,1976.69
E00174582,2479.59
E00174583,6821.94
E00174584,3726.01
E00174585,4149.58
E00174586,7971.73
E00174588,888.29
E00174589,1197.34
E00174590,907.16
E00174591,765.33
E00174593,6589.61
E00174594,3927.49
E00174595,2797.71
E00174596,2346.07
E00174597,4236.91
E00174598,3782.03
E00174599,3406.3
E00174600,3278.73
E00174601,565.51
E00174602,3703.57
E00174603,2265.29
E00174604,4321.65
E00174605,3459.01
E00174606,643.08
E00174608,4466.61
E00174609,3707.93
E00174610,3345.86
E00174611,5823.55
E00174612,528.87
E00174614,849.72
E00174615,1191.52
E00174616,789.16
E00174617,1339.63
E00174618,2796.09
E00174619,1201.6
E00174620,543.86
E00174622,795.01
E00174624,1934.28
E00174627,1399.86
E00174628,2144.95
E00174629,1206.76
E00174631,1135.51
E00174632,2061.05
E00174633,1306.8
E00174634,1673.49
E00174635,1435.29
E00174636,1523.08
E00174637,990.88
E00174638,2198.99
E00174639,1181.65
E00174641,1571.22
E00174642,1191.09
E00174644,1873.26
E00174645,872.95
E00174646,3824.04
E00174647,948.66
E00174648,1202.27
E00174649,5641.41
E00174650,0
E00174651,200571.19
E00174652,2730.19
E00174653,10654.42
E00174654,509.11
E00174656,2308.93
E00174657,2698.04
E00174658,2970.71
E00174659,14538.45
E00174660,2755.99
E00174661,4690.12
E00174666,2814.67
E00174667,3585.11
E00174668,1061.22
E00174669,4387.33
E00174670,1887.63
E00174671,9945.33
E00174672,1107.39
E00174673,905.94
E00174674,8699.98
E00174675,10640.62
E00174677,1487.98
E00174678,8225.4
E00174680,0
E00174681,2540.74
E00174682,4003.23
E00174684,2438.67
E00174685,3901.87
E00174686,2610.43
E00174687,2639.01
E00174688,3232.89
E00174689,3645.9
E00174690,2590.87
E00174691,2883.12
E00174694,608.99
E00174697,3041.08
E00174698,2074.89
E00174700,4454.25
E00174701,2466.65
E00174703,2627.64
E00174704,3206.68
E00174706,1895.55
E00174707,2369
E00174708,1991.18
E00174710,2808.16
E00174711,2910.34
E00174712,1878.55
E00174713,2100.73
E00174714,1580.33
E00174715,21871.65
E00174716,1131.43
E00174717,867.38
E00174718,2244.97
E00174719,912.44
E00174720,1729.72
E00174721,1759.56
E00174723,3320.47
E00174724,4343.06
E00174726,4209.94
E00174727,3927.42
E00174728,3213.78
E00174729,2874.67
E00174730,11618.64
E00174731,3025.44
E00174733,1366.79
E00174735,2528.29
E00174736,2038.87
E00174738,2490.36
E00174741,5996.21
E00174742,1106.65
E00174744,791.82
E00174745,1080.6
E00174747,1262.81
E00174749,1180.58
E00174752,1614.7
E00174753,2075.29
E00174755,1231.7
E00174756,3079.09
E00174759,1281.17
E00174761,32417.75
E00174763,4764.75
E00174764,4757.53
E00174766,3047.82
E00174767,1790.01
E00174769,1606.62
E00174770,202342.65
E00174772,55179.44
E00174773,7850.72
E00174775,8473.66
E00174781,2321.46
E00174783,5193.74
E00174784,2768.54
E00174786,22768.83
E00174787,1906.14
E00174789,2552.52
E00174791,4269.9
E00174792,2186.04
E00174794,1354.72
E00174795,3817.09
E00174797,2252.55
E00174801,10302.15
E00174805,3822.3
E00174806,3622
E00174808,4411.16
E00174811,7207.09
E00174812,3332.95
E00174814,1261.45
E00174815,2082.49
E00174817,3252.72
E00174820,776.68
E00174822,979.39
E00174823,1766.25
E00174826,1781.38
E00174828,865.5
E00174829,1356.9
E00174831,651.39
E00174833,1540.23
E00174836,574.31
E00174837,1723.4
E00174839,1037.32
E00174840,1415.56
E00174842,1379.65
E00174843,27899.42
E00174845,1495.74
E00174847,3446.15
E00174848,2629.41
E00174850,788.34
E00174851,1596.92
E00174853,1398.35
E00174854,1845.79
E00174856,1390.98
E00174857,2516.37
E00174859,1455.86
E00174861,1335.99
E00174862,1403.18
E00174864,1399.33
E00174865,1685.64
E00174866,1534.91
E00174867,5629.83
E00174868,7227.78
E00174869,9981.5
E00174870,596.32
E00174871,1928.52
E00174872,1310.77
E00174873,7642.28
E00174874,1172.77
E00174876,7162.08
E00174877,3070.05
E00174878,1838.65
E00174879,1907.09
E00174880,1398.23
E00174881,962.98
E00174882,1275.12
E00174883,998.04
E00174884,1120.09
E00174885,1721.24
E00174886,1198.21
E00174887,1484.31
E00174888,1806.84
E00174889,1558.29
E00174894,3299.85
E00174895,2192.83
E00174896,6029.66
E00174897,2159.76
E00174898,8010.17
E00174899,5825.58
E00174901,3075.52
E00174902,1956.26
E00174903,4696.21
E00174904,2122.58
E00174906,6633.39
E00174907,7315.35
E00174908,559.05
E00174909,6384.09
E00174910,1239.47
E00174912,9546.47
E00174913,1171.75
E00174914,1790.04
E00174915,4415.72
E00174916,1432.19
E00174917,1344.8
E00174918,8090.06
E00174919,1358.87
E00174920,1910.22
E00174921,1183.34
E00174923,4663.95
E00174924,1941.11
E00174925,3349.06
E00174926,1591.36
E00174928,1427.63
E00174929,1869.7
E00174930,1531.35
E00174931,2175.33
E00174932,1438.47
E00174934,6784.35
E00174938,4289.28
E00174939,422.34
E00174940,2155.21
E00174941,1713.21
E00174942,2445.06
E00174943,4373.4
E00174944,2815.96
E00174945,6227.74
E00174946,1419.43
E00174947,1498.54
E00174948,3149.13
E00174949,2025.9
E00174950,3872.17
E00174951,2226.1
E00174952,1959.53
E00174953,1639.46
E00174954,2145.23
E00174955,2034.44
